标题：资金股票
营业部名称：上海7
股东：素养鸣石量
资金余额：8624919.14 	 可取金额：8624413.46
冻结金额：505.68 	 股票市值：186079691.78
可用余额：8624413.46 	 总 资 产：194704610.92

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	盈亏	成本价	盈亏比例()	市价	市值	交易市场	股东帐户	汇率	成本价港币	买入成本价港币	买入在途数量	卖出在途数量	
300620	光库科技	1400	1400	0	1349.650	40.546	2.378	41.510	58114.000	深圳Ａ股	0899216774	1.000000	40.546	41.286	0	0	
300623	捷捷微电	2400	2400	0	-1788.620	25.285	-2.946	24.540	58896.000	深圳Ａ股	0899216774	1.000000	25.285	25.260	0	0	
300624	万兴科技	940	940	0	15958.120	41.523	40.886	58.500	54990.000	深圳Ａ股	0899216774	1.000000	41.523	57.565	0	0	
300625	三雄极光	100	100	0	-23.220	14.522	-1.598	14.290	1429.000	深圳Ａ股	0899216774	1.000000	14.522	14.522	0	0	
300627	华测导航	800	800	0	448.480	26.819	2.092	27.380	21904.000	深圳Ａ股	0899216774	1.000000	26.819	28.690	0	0	
300628	亿联网络	700	700	0	310.930	62.206	0.714	62.650	43855.000	深圳Ａ股	0899216774	1.000000	62.206	62.536	0	0	
300630	普利制药	200	200	0	-3458.560	89.953	-19.224	72.660	14532.000	深圳Ａ股	0899216774	1.000000	89.953	74.251	0	0	
300632	光莆股份	650	650	0	153.030	14.865	1.581	15.100	9815.000	深圳Ａ股	0899216774	1.000000	14.865	15.553	0	0	
300633	开立医疗	500	500	0	256.010	31.538	1.623	32.050	16025.000	深圳Ａ股	0899216774	1.000000	31.538	32.371	0	0	
300634	彩讯股份	700	700	0	1166.160	22.544	7.390	24.210	16947.000	深圳Ａ股	0899216774	1.000000	22.544	23.878	0	0	
300635	中达安	3060	3060	0	1440.030	28.779	1.637	29.250	89505.000	深圳Ａ股	0899216774	1.000000	28.779	29.704	0	0	
300636	同和药业	700	700	0	4245.360	27.915	21.727	33.980	23786.000	深圳Ａ股	0899216774	1.000000	27.915	31.000	0	0	
300638	广和通	540	540	0	12224.400	30.702	73.735	53.340	28803.600	深圳Ａ股	0899216774	1.000000	30.702	51.802	0	0	
300639	凯普生物	1300	1300	0	14040.210	27.070	39.897	37.870	49231.000	深圳Ａ股	0899216774	1.000000	27.070	36.818	0	0	
300642	透景生命	800	800	0	-266.050	46.933	-0.710	46.600	37280.000	深圳Ａ股	0899216774	1.000000	46.933	49.207	0	0	
300651	金陵体育	600	600	0	467.950	29.760	2.621	30.540	18324.000	深圳Ａ股	0899216774	1.000000	29.760	30.245	0	0	
300653	正海生物	300	300	0	591.250	58.909	3.346	60.880	18264.000	深圳Ａ股	0899216774	1.000000	58.909	60.089	0	0	
300655	晶瑞股份	3600	3600	0	-6808.640	46.961	-4.027	45.070	162252.000	深圳Ａ股	0899216774	1.000000	46.961	46.671	0	0	
300657	弘信电子	630	630	0	1118.170	14.795	11.997	16.570	10439.100	深圳Ａ股	0899216774	1.000000	14.795	15.424	0	0	
300658	延江股份	500	500	0	-12785.280	52.431	-48.771	26.860	13430.000	深圳Ａ股	0899216774	1.000000	52.431	28.234	0	0	
300659	中孚信息	460	460	0	-3220.400	61.911	-11.308	54.910	25258.600	深圳Ａ股	0899216774	1.000000	61.911	58.333	0	0	
300661	圣邦股份	1400	1400	0	14772.900	209.648	5.033	220.200	308280.000	深圳Ａ股	0899216774	1.000000	209.648	218.235	0	0	
300662	科锐国际	300	300	0	1978.350	35.826	18.406	42.420	12726.000	深圳Ａ股	0899216774	1.000000	35.826	43.913	0	0	
300666	江丰电子	800	800	0	-2259.950	57.915	-4.878	55.090	44072.000	深圳Ａ股	0899216774	1.000000	57.915	57.915	0	0	
300667	必创科技	500	500	0	-253.110	28.266	-1.790	27.760	13880.000	深圳Ａ股	0899216774	1.000000	28.266	28.266	0	0	
300669	沪宁股份	200	200	0	-666.420	36.022	-9.250	32.690	6538.000	深圳Ａ股	0899216774	1.000000	36.022	31.375	0	0	
300671	富满电子	2700	2700	0	1335.100	28.106	1.758	28.600	77220.000	深圳Ａ股	0899216774	1.000000	28.106	28.739	0	0	
300672	国科微	700	700	0	-1056.420	51.639	-2.922	50.130	35091.000	深圳Ａ股	0899216774	1.000000	51.639	51.639	0	0	
300673	佩蒂股份	500	500	0	3156.120	29.228	21.596	35.540	17770.000	深圳Ａ股	0899216774	1.000000	29.228	36.175	0	0	
300674	宇信科技	500	500	0	1427.530	36.755	7.768	39.610	19805.000	深圳Ａ股	0899216774	1.000000	36.755	40.606	0	0	
300676	华大基因	5000	5000	0	55855.580	110.829	10.079	122.000	610000.000	深圳Ａ股	0899216774	1.000000	110.829	118.734	0	0	
300677	英科医疗	1800	1800	0	25104.590	67.793	20.573	81.740	147132.000	深圳Ａ股	0899216774	1.000000	67.793	83.190	0	0	
300678	中科信息	300	300	0	-558.910	23.753	-7.843	21.890	6567.000	深圳Ａ股	0899216774	1.000000	23.753	22.435	0	0	
300679	电连技术	1600	1600	0	-78357.050	82.273	-59.525	33.300	53280.000	深圳Ａ股	0899216774	1.000000	82.273	34.394	0	0	
300683	海特生物	400	400	0	2391.840	44.010	13.588	49.990	19996.000	深圳Ａ股	0899216774	1.000000	44.010	51.308	0	0	
300684	中石科技	500	500	0	700.040	30.200	4.636	31.600	15800.000	深圳Ａ股	0899216774	1.000000	30.200	33.305	0	0	
300685	艾德生物	100	100	0	1617.490	68.645	23.563	84.820	8482.000	深圳Ａ股	0899216774	1.000000	68.645	85.453	0	0	
300687	赛意信息	200	200	0	-63.300	18.567	-1.707	18.250	3650.000	深圳Ａ股	0899216774	1.000000	18.567	17.873	0	0	
300695	兆丰股份	200	200	0	1048.440	69.808	7.509	75.050	15010.000	深圳Ａ股	0899216774	1.000000	69.808	69.405	0	0	
300696	爱乐达	200	200	0	439.750	27.341	8.043	29.540	5908.000	深圳Ａ股	0899216774	1.000000	27.341	29.534	0	0	
300699	光威复材	300	300	0	70.990	57.573	0.412	57.810	17343.000	深圳Ａ股	0899216774	1.000000	57.573	59.456	0	0	
300701	森霸传感	100	100	0	-81.200	31.862	-2.548	31.050	3105.000	深圳Ａ股	0899216774	1.000000	31.862	30.516	0	0	
300702	天宇股份	2300	2300	0	29254.630	78.161	16.273	90.880	209024.000	深圳Ａ股	0899216774	1.000000	78.161	85.104	0	0	
300709	精研科技	1600	1600	0	20577.960	103.199	12.462	116.060	185696.000	深圳Ａ股	0899216774	1.000000	103.199	117.151	0	0	
300715	凯伦股份	1400	1400	0	529.420	37.222	1.016	37.600	52640.000	深圳Ａ股	0899216774	1.000000	37.222	39.365	0	0	
300718	长盛轴承	200	200	0	11.500	16.503	0.345	16.560	3312.000	深圳Ａ股	0899216774	1.000000	16.503	16.723	0	0	
300724	捷佳伟创	700	700	0	-996.680	75.484	-1.886	74.060	51842.000	深圳Ａ股	0899216774	1.000000	75.484	76.531	0	0	
300725	药石科技	400	400	0	514.370	100.714	1.277	102.000	40800.000	深圳Ａ股	0899216774	1.000000	100.714	100.475	0	0	
300726	宏达电子	500	500	0	143.020	26.394	1.084	26.680	13340.000	深圳Ａ股	0899216774	1.000000	26.394	26.394	0	0	
300737	科顺股份	800	800	0	-635.620	19.045	-4.174	18.250	14600.000	深圳Ａ股	0899216774	1.000000	19.045	19.793	0	0	
300738	奥飞数据	1200	1200	0	-1490.600	47.722	-2.603	46.480	55776.000	深圳Ａ股	0899216774	1.000000	47.722	47.722	0	0	
300739	明阳电路	600	600	0	2607.350	14.514	29.944	18.860	11316.000	深圳Ａ股	0899216774	1.000000	14.514	18.726	0	0	
300740	御家汇	7500	7500	0	-808.320	14.488	-0.745	14.380	107850.000	深圳Ａ股	0899216774	1.000000	14.488	14.416	0	0	
300741	华宝股份	200	200	0	-36.960	32.025	-0.578	31.840	6368.000	深圳Ａ股	0899216774	1.000000	32.025	32.025	0	0	
300747	锐科激光	100	100	0	42.910	98.881	0.434	99.310	9931.000	深圳Ａ股	0899216774	1.000000	98.881	104.016	0	0	
300750	宁德时代	8400	8400	0	171193.710	131.020	15.555	151.400	1271760.000	深圳Ａ股	0899216774	1.000000	131.020	152.095	0	0	
300751	迈为股份	100	100	0	4048.420	207.496	19.511	247.980	24798.000	深圳Ａ股	0899216774	1.000000	207.496	249.407	0	0	
300753	爱朋医疗	460	460	0	586.250	33.726	3.778	35.000	16100.000	深圳Ａ股	0899216774	1.000000	33.726	34.789	0	0	
300755	华致酒行	1300	1300	0	70896.370	-22.466	0.000	32.070	41691.000	深圳Ａ股	0899216774	1.000000	-22.466	31.708	0	0	
300759	康龙化成	800	800	0	-1429.350	77.787	-2.297	76.000	60800.000	深圳Ａ股	0899216774	1.000000	77.787	77.787	0	0	
300760	迈瑞医疗	800	800	0	-3570.040	275.413	-1.620	270.950	216760.000	深圳Ａ股	0899216774	1.000000	275.413	275.413	0	0	
380031	宝通配债	31	31	0	0.000	0.000	0.000	100.000	3100.000	深圳Ａ股	0899216774	1.000000	0.000	0.000	0	0	

------------------------------
保存时间：2020-06-08  21:08:27 
