标题：资金股票
营业部名称：华泰证券(1147)
股东：鸣石量化十四号
资金余额：3049560.50 	 可取金额：3049560.50
冻结金额：0.00 	 股票市值：25969526.15
可用余额：3096037.35 	 总 资 产：29065594.02

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	成本价	保本价	市价	盈亏比()	盈亏	市值	交易市场	股东帐户	在途数量	
000800	一汽解放	4800	4800	0	14.326	14.343	13.500	-5.88	-4040.616	64800.000	深圳Ａ	0899194784	0	
000807	云铝股份	8600	8600	0	6.442	6.450	6.780	5.12	2838.580	58308.000	深圳Ａ	0899194784	0	
000826	启迪环境	3800	3800	0	8.419	8.429	8.200	-2.72	-868.983	31160.000	深圳Ａ	0899194784	0	
000830	鲁西化工	5442	5442	0	-15.966	0.000	11.260	241.80	148092.198	61276.920	深圳Ａ	0899194784	0	
000848	承德露露	3620	3620	0	6.552	6.560	8.250	25.77	6111.298	29865.000	深圳Ａ	0899194784	0	
000869	张 裕Ａ	800	800	0	32.949	32.989	33.970	2.98	784.080	27176.000	深圳Ａ	0899194784	0	
000877	天山股份	3300	3300	0	18.108	18.129	18.020	-0.60	-359.975	59466.000	深圳Ａ	0899194784	0	
000878	云南铜业	4500	0	0	14.154	14.171	14.720	3.88	2469.499	66240.000	深圳Ａ	0899194784	4500	
000887	中鼎股份	3900	3900	0	9.405	9.416	9.380	-0.38	-140.301	36582.000	深圳Ａ	0899194784	0	
000892	欢瑞世纪	24400	24400	0	5.864	5.871	3.860	-34.25	-49007.795	94184.000	深圳Ａ	0899194784	0	
000930	中粮科技	6000	6000	0	7.309	7.318	7.980	9.05	3969.980	47880.000	深圳Ａ	0899194784	0	
000960	锡业股份	5400	5400	0	10.507	10.519	10.320	-1.90	-1075.002	55728.000	深圳Ａ	0899194784	0	
000967	盈峰环境	5200	0	0	9.186	9.197	10.090	9.71	4639.412	52468.000	深圳Ａ	0899194784	5200	
000970	中科三环	4800	4800	0	11.113	11.126	10.070	-9.49	-5062.953	48336.000	深圳Ａ	0899194784	0	
000973	佛塑科技	6200	6200	0	5.224	5.230	5.010	-4.21	-1363.483	31062.000	深圳Ａ	0899194784	0	
000975	银泰黄金	5500	5500	0	17.602	17.623	18.800	6.68	6468.022	103400.000	深圳Ａ	0899194784	0	
000983	西山煤电	8500	8500	0	4.341	4.346	4.210	-3.13	-1155.368	35785.000	深圳Ａ	0899194784	0	
000987	越秀金控	200	200	0	42.383	42.451	22.690	-46.58	-3948.229	4538.000	深圳Ａ	0899194784	0	
000990	诚志股份	1300	1300	0	16.122	16.142	16.780	3.95	828.150	21814.000	深圳Ａ	0899194784	0	
000997	新 大 陆	4000	4000	0	17.118	17.138	17.280	0.83	567.130	69120.000	深圳Ａ	0899194784	0	
000998	隆平高科	1900	0	0	17.683	17.704	17.800	0.54	182.731	33820.000	深圳Ａ	0899194784	1900	
000999	华润三九	2100	2100	0	32.449	32.487	30.300	-6.73	-4587.347	63630.000	深圳Ａ	0899194784	0	
001872	招商港口	600	600	0	14.864	14.888	16.850	13.19	1176.288	10110.000	深圳Ａ	0899194784	0	
002002	鸿达兴业	111300	111300	0	4.714	4.720	3.920	-16.94	-88882.666	436296.000	深圳Ａ	0899194784	0	
002004	华邦健康	8700	8700	0	5.611	5.618	5.600	-0.31	-152.702	48720.000	深圳Ａ	0899194784	0	
002010	传化智联	11100	11100	0	6.042	6.049	5.740	-5.11	-3426.745	63714.000	深圳Ａ	0899194784	0	
002013	中航机电	9900	9900	0	10.612	10.624	10.250	-3.52	-3702.526	101475.000	深圳Ａ	0899194784	0	
002019	亿帆医药	4100	4100	0	28.455	28.488	29.550	3.73	4347.749	121155.000	深圳Ａ	0899194784	0	
002028	思源电气	3100	3100	0	27.902	27.935	28.300	1.31	1131.156	87730.000	深圳Ａ	0899194784	0	
002030	达安基因	3800	0	0	21.544	21.569	43.340	100.93	82632.110	164692.000	深圳Ａ	0899194784	3800	
002038	双鹭药业	3300	3300	0	13.412	13.428	13.980	4.11	1820.423	46134.000	深圳Ａ	0899194784	0	
002048	宁波华翔	2600	2600	0	16.574	16.593	16.500	-0.56	-242.593	42900.000	深圳Ａ	0899194784	0	
002051	中工国际	2700	2700	0	7.249	7.258	7.990	10.08	1973.696	21573.000	深圳Ａ	0899194784	0	
002053	云南能投	1100	0	0	7.920	7.933	7.850	-1.04	-90.808	8635.000	深圳Ａ	0899194784	1100	
002056	横店东磁	4500	4500	0	11.778	11.792	11.810	0.15	81.820	53145.000	深圳Ａ	0899194784	0	
002064	华峰氨纶	7600	7600	0	6.909	6.917	6.770	-2.13	-1116.599	51452.000	深圳Ａ	0899194784	0	
002074	国轩高科	4101	4101	0	25.488	25.518	25.260	-1.01	-1056.230	103591.260	深圳Ａ	0899194784	0	
002075	沙钢股份	10300	10300	0	10.999	11.012	10.810	-1.83	-2076.971	111343.000	深圳Ａ	0899194784	0	
002078	太阳纸业	8300	8300	0	10.135	10.147	12.680	24.97	21000.365	105244.000	深圳Ａ	0899194784	0	
002081	金 螳 螂	9000	9000	0	8.467	8.477	8.970	5.82	4432.546	80730.000	深圳Ａ	0899194784	0	
002083	孚日股份	11201	11201	0	10.226	10.238	5.400	-47.26	-54126.794	60485.400	深圳Ａ	0899194784	0	
002093	国脉科技	2700	2700	0	8.853	8.864	9.100	2.66	636.839	24570.000	深圳Ａ	0899194784	0	
002110	三钢闽光	6500	6500	0	7.275	7.284	7.120	-2.25	-1061.648	46280.000	深圳Ａ	0899194784	0	
002118	紫鑫药业	12200	12200	0	5.308	5.314	4.710	-11.37	-7362.831	57462.000	深圳Ａ	0899194784	0	
002124	天邦股份	4000	4000	0	10.755	10.768	18.710	73.76	31732.437	74840.000	深圳Ａ	0899194784	0	
002127	南极电商	6700	6700	0	19.400	19.423	19.590	0.86	1119.434	131253.000	深圳Ａ	0899194784	0	
002138	顺络电子	2800	0	0	25.531	25.561	27.370	7.08	5059.536	76636.000	深圳Ａ	0899194784	2800	
002155	湖南黄金	4600	4600	0	8.165	8.175	9.750	19.27	7238.526	44850.000	深圳Ａ	0899194784	0	
002174	游族网络	0	0	0	21.000	21.000	22.210	5.76	2457.250	0.000	深圳Ａ	0899194784	0	
002183	怡 亚 通	7500	7500	0	4.273	4.278	5.770	34.88	11176.868	43275.000	深圳Ａ	0899194784	0	
002185	华天科技	9300	0	0	10.469	10.481	16.530	57.71	56187.437	153729.000	深圳Ａ	0899194784	9300	
002191	劲嘉股份	4800	4800	0	14.996	15.014	11.480	-23.54	-16941.272	55104.000	深圳Ａ	0899194784	0	
002203	海亮股份	3200	3200	0	8.914	8.925	8.880	-0.50	-142.784	28416.000	深圳Ａ	0899194784	0	
002212	南洋股份	3200	3200	0	28.728	28.762	23.500	-18.29	-16817.584	75200.000	深圳Ａ	0899194784	0	
002217	合力泰	9500	9500	0	6.037	6.044	5.260	-12.97	-7439.965	49970.000	深圳Ａ	0899194784	0	
002221	东华能源	6200	6200	0	9.804	9.815	9.820	0.05	27.966	60884.000	深圳Ａ	0899194784	0	
002233	塔牌集团	20	20	0	-296.377	0.000	15.670	1991.37	6235.620	313.400	深圳Ａ	0899194784	0	
002242	九阳股份	1800	1800	0	35.481	35.523	39.080	10.02	6395.898	70344.000	深圳Ａ	0899194784	0	
002244	滨江集团	6700	6700	0	4.698	4.704	4.710	0.14	43.212	31557.000	深圳Ａ	0899194784	0	
002250	联化科技	4100	4100	0	26.755	26.786	26.560	-0.84	-926.908	108896.000	深圳Ａ	0899194784	0	
002268	卫 士 通	3200	3200	0	25.659	25.689	21.890	-14.79	-12142.756	70048.000	深圳Ａ	0899194784	0	
002273	水晶光电	6000	6000	0	15.413	15.431	16.050	4.01	3709.329	96300.000	深圳Ａ	0899194784	0	
002274	华昌化工	28500	28500	0	5.838	5.845	5.070	-13.26	-22057.059	144495.000	深圳Ａ	0899194784	0	
002281	光迅科技	2100	2100	0	32.992	33.031	32.300	-2.21	-1532.561	67830.000	深圳Ａ	0899194784	0	
002294	信立泰	0	0	0	32.007	32.007	34.800	8.73	13656.760	0.000	深圳Ａ	0899194784	0	
002302	西部建设	2800	2800	0	10.282	10.294	10.470	1.71	491.498	29316.000	深圳Ａ	0899194784	0	
002317	众生药业	3600	3600	0	16.117	16.136	16.400	1.64	949.723	59040.000	深圳Ａ	0899194784	0	
002340	格林美	20500	20500	0	4.745	4.751	5.350	12.62	12274.180	109675.000	深圳Ａ	0899194784	0	
002353	杰瑞股份	2500	2500	0	31.915	31.952	31.340	-1.92	-1529.169	78350.000	深圳Ａ	0899194784	0	
002355	兴民智通	4800	4800	0	6.699	6.707	5.590	-16.66	-5355.569	26832.000	深圳Ａ	0899194784	0	
002358	森源电气	66100	66100	0	5.696	5.703	5.660	-0.75	-2817.327	374126.000	深圳Ａ	0899194784	0	
002361	神剑股份	1600	0	0	3.934	3.941	5.530	40.35	2539.575	8848.000	深圳Ａ	0899194784	1600	
002368	太极股份	1300	1300	0	33.329	33.368	32.640	-2.18	-945.345	42432.000	深圳Ａ	0899194784	0	
002372	伟星新材	3500	3500	0	13.580	13.596	13.650	0.40	189.103	47775.000	深圳Ａ	0899194784	0	
002373	千方科技	3900	3900	0	26.296	26.327	23.450	-10.93	-11206.402	91455.000	深圳Ａ	0899194784	0	
002382	蓝帆医疗	4600	4600	0	-10.182	0.000	31.190	132.64	190143.335	143474.000	深圳Ａ	0899194784	0	
002385	大北农	13600	0	0	11.041	11.054	10.800	-2.30	-3449.450	146880.000	深圳Ａ	0899194784	13600	
002390	信邦制药	6500	6500	0	5.405	5.411	5.130	-5.20	-1826.514	33345.000	深圳Ａ	0899194784	0	
002396	星网锐捷	1900	1900	0	35.062	35.103	32.880	-6.33	-4218.892	62472.000	深圳Ａ	0899194784	0	
002399	海普瑞	2000	2000	0	25.505	25.535	24.560	-3.82	-1947.470	49120.000	深圳Ａ	0899194784	0	
002407	多氟多	3600	3600	0	12.589	12.604	11.420	-9.39	-4256.501	41112.000	深圳Ａ	0899194784	0	
002408	齐翔腾达	4700	0	0	7.648	7.657	7.710	0.69	249.003	36237.000	深圳Ａ	0899194784	4700	
002416	爱施德	2700	2700	0	8.830	8.841	10.010	13.23	3153.432	27027.000	深圳Ａ	0899194784	0	
002419	天虹股份	2600	2600	0	10.602	10.615	10.890	2.59	714.920	28314.000	深圳Ａ	0899194784	0	
002423	中粮资本	1000	1000	0	10.209	10.224	9.850	-3.66	-374.047	9850.000	深圳Ａ	0899194784	0	
002424	贵州百灵	2400	2400	0	8.824	8.835	9.350	5.83	1234.511	22440.000	深圳Ａ	0899194784	0	
002429	兆驰股份	15300	15300	0	6.116	6.123	7.350	20.04	18748.628	112455.000	深圳Ａ	0899194784	0	
002434	万里扬	2900	2900	0	8.738	8.749	9.210	5.27	1336.557	26709.000	深圳Ａ	0899194784	0	
002439	启明星辰	3500	3500	0	40.863	40.911	39.480	-3.50	-5002.171	138180.000	深圳Ａ	0899194784	0	
002440	闰土股份	3700	3700	0	9.532	9.543	9.560	0.18	62.215	35372.000	深圳Ａ	0899194784	0	
002444	巨星科技	3000	3000	0	14.267	14.284	18.450	29.17	12484.241	55350.000	深圳Ａ	0899194784	0	
002465	海格通信	9700	9700	0	13.599	13.615	14.400	5.77	7606.274	139680.000	深圳Ａ	0899194784	0	
002491	通鼎互联	36000	36000	0	5.741	5.748	5.300	-7.79	-16099.236	190800.000	深圳Ａ	0899194784	0	
002507	涪陵榨菜	3200	3200	0	37.908	37.952	39.400	3.81	4626.886	126080.000	深圳Ａ	0899194784	0	
002511	中顺洁柔	4400	4400	0	25.555	25.585	24.410	-4.59	-5163.663	107404.000	深圳Ａ	0899194784	0	
002544	杰赛科技	1900	1900	0	13.592	13.609	15.260	12.14	3134.626	28994.000	深圳Ａ	0899194784	0	
002557	洽洽食品	1800	1800	0	50.569	50.628	57.900	14.36	13073.863	104220.000	深圳Ａ	0899194784	0	
002563	森马服饰	9200	9200	0	7.567	7.576	7.430	-1.93	-1340.377	68356.000	深圳Ａ	0899194784	0	
002572	索菲亚	3800	3800	0	22.036	22.062	22.960	4.07	3409.120	87248.000	深圳Ａ	0899194784	0	
002583	海能达	4500	4500	0	8.649	8.659	9.330	7.75	3015.378	41985.000	深圳Ａ	0899194784	0	
002589	瑞康医药	6700	6700	0	6.658	6.666	6.620	-0.69	-306.494	44354.000	深圳Ａ	0899194784	0	
002595	豪迈科技	2800	2800	0	21.376	21.401	21.840	2.05	1227.652	61152.000	深圳Ａ	0899194784	0	
002611	东方精工	1100	1100	0	7.109	7.121	4.940	-30.65	-2396.443	5434.000	深圳Ａ	0899194784	0	
002640	跨境通	4042	4042	0	13.348	13.364	8.050	-39.76	-21452.705	32538.100	深圳Ａ	0899194784	0	
002648	卫星石化	3600	3600	0	17.023	17.043	18.300	7.38	4520.120	65880.000	深圳Ａ	0899194784	0	
002653	海思科	900	0	0	28.871	28.906	28.890	-0.06	-14.421	26001.000	深圳Ａ	0899194784	900	
002690	美亚光电	1500	0	0	52.846	52.908	59.900	13.22	10475.876	89850.000	深圳Ａ	0899194784	1500	
002701	奥瑞金	8100	8100	0	5.417	5.423	5.290	-2.46	-1078.833	42849.000	深圳Ａ	0899194784	0	
002709	天赐材料	1500	1500	0	41.472	41.521	38.000	-8.48	-5274.690	57000.000	深圳Ａ	0899194784	0	
002745	木林森	2200	0	0	16.546	16.565	17.750	7.15	2603.112	39050.000	深圳Ａ	0899194784	2200	
002807	江阴银行	11900	11900	0	4.631	4.636	4.270	-7.90	-4355.351	50813.000	深圳Ａ	0899194784	0	
002815	崇达技术	1800	1800	0	19.749	19.772	19.680	-0.47	-165.646	35424.000	深圳Ａ	0899194784	0	
002818	富森美	1200	1200	0	13.787	13.805	14.300	3.59	593.097	17160.000	深圳Ａ	0899194784	0	
002821	凯莱英	800	800	0	231.100	231.371	218.350	-5.63	-10404.376	174680.000	深圳Ａ	0899194784	0	
002831	裕同科技	1400	1400	0	32.302	32.340	35.500	9.77	4419.051	49700.000	深圳Ａ	0899194784	0	
002839	张家港行	4900	4900	0	6.352	6.360	6.160	-3.14	-976.588	30184.000	深圳Ａ	0899194784	0	
002867	周大生	1200	1200	0	29.471	29.506	30.260	2.56	904.315	36312.000	深圳Ａ	0899194784	0	
002901	大博医疗	100	100	0	112.482	112.647	104.740	-7.02	-789.883	10474.000	深圳Ａ	0899194784	0	
002920	德赛西威	900	0	0	70.623	70.706	70.890	0.26	165.653	63801.000	深圳Ａ	0899194784	900	
002925	盈趣科技	800	800	0	63.964	64.039	59.600	-6.93	-3546.986	47680.000	深圳Ａ	0899194784	0	
002926	华西证券	6900	6900	0	13.817	13.833	12.750	-7.83	-7465.231	87975.000	深圳Ａ	0899194784	0	
002930	宏川智慧	4000	0	0	21.505	21.530	21.500	-0.14	-120.620	86000.000	深圳Ａ	0899194784	4000	
002941	新疆交建	400	400	0	10.166	10.189	16.160	58.68	2386.007	6464.000	深圳Ａ	0899194784	0	
300001	特锐德	3200	3200	0	20.524	20.548	21.050	2.44	1604.389	67360.000	深圳Ａ	0899194784	0	
300006	莱美药业	7900	7900	0	5.685	5.692	6.370	11.92	5352.622	50323.000	深圳Ａ	0899194784	0	
300009	安科生物	4700	4700	0	18.916	18.938	21.160	11.73	10430.441	99452.000	深圳Ａ	0899194784	0	
300010	立思辰	3900	3900	0	21.206	21.231	22.630	6.59	5450.339	88257.000	深圳Ａ	0899194784	0	
300012	华测检测	7400	7400	0	24.125	24.153	23.420	-3.04	-5419.770	173308.000	深圳Ａ	0899194784	0	
300024	机器人	5300	5300	0	14.757	14.774	15.640	5.86	4582.916	82892.000	深圳Ａ	0899194784	0	
300026	红日药业	11800	11800	0	5.451	5.457	5.540	1.51	973.715	65372.000	深圳Ａ	0899194784	0	
300043	星辉娱乐	7900	7900	0	5.543	5.549	3.940	-29.00	-12700.449	31126.000	深圳Ａ	0899194784	0	
300058	蓝色光标	10700	10700	0	7.770	7.779	7.640	-1.79	-1486.645	81748.000	深圳Ａ	0899194784	0	
300070	碧水源	10700	10700	0	9.226	9.237	8.580	-7.11	-7019.613	91806.000	深圳Ａ	0899194784	0	
300072	三聚环保	5800	5800	0	5.416	5.422	6.030	11.21	3520.280	34974.000	深圳Ａ	0899194784	0	
300079	数码科技	32400	32400	0	5.546	5.552	5.060	-8.87	-15938.214	163944.000	深圳Ａ	0899194784	0	
300088	长信科技	12200	12200	0	11.895	11.909	12.200	2.44	3546.857	148840.000	深圳Ａ	0899194784	0	
300113	顺网科技	2100	2100	0	26.882	26.913	24.390	-9.38	-5293.126	51219.000	深圳Ａ	0899194784	0	
300115	长盈精密	2800	2800	0	22.943	22.970	23.670	3.05	1958.057	66276.000	深圳Ａ	0899194784	0	
300133	华策影视	5385	85	0	7.556	7.565	7.220	-4.56	-1854.849	38879.700	深圳Ａ	0899194784	5300	
300134	大富科技	2100	2100	0	13.692	13.708	14.170	3.37	968.448	29757.000	深圳Ａ	0899194784	0	
300166	东方国信	4500	4500	0	15.249	15.267	13.800	-9.61	-6593.157	62100.000	深圳Ａ	0899194784	0	
300168	万达信息	5400	0	0	26.802	26.833	26.820	-0.05	-72.249	144828.000	深圳Ａ	0899194784	5400	
300182	捷成股份	10100	10100	0	5.091	5.097	5.170	1.43	736.806	52217.000	深圳Ａ	0899194784	0	
300193	佳士科技	2000	0	0	7.997	8.008	8.030	0.28	44.619	16060.000	深圳Ａ	0899194784	2000	
300212	易华录	1900	1900	0	62.180	62.253	50.100	-19.52	-23063.372	95190.000	深圳Ａ	0899194784	0	
300244	迪安诊断	1900	1900	0	38.211	38.256	37.500	-1.98	-1434.262	71250.000	深圳Ａ	0899194784	0	
300251	光线传媒	4800	0	0	13.668	13.684	13.300	-2.81	-1841.093	63840.000	深圳Ａ	0899194784	4800	
300253	卫宁健康	7400	7400	0	22.667	22.694	23.080	1.70	2856.373	170792.000	深圳Ａ	0899194784	0	
300255	常山药业	4700	4700	0	6.207	6.214	6.470	4.11	1200.083	30409.000	深圳Ａ	0899194784	0	
300257	开山股份	1700	1700	0	15.392	15.411	17.130	11.16	2919.897	29121.000	深圳Ａ	0899194784	0	
300271	华宇软件	2600	1900	0	28.539	28.572	26.550	-7.08	-5252.165	69030.000	深圳Ａ	0899194784	700	
300285	国瓷材料	3400	3400	0	33.848	33.888	35.880	5.88	6766.069	121992.000	深圳Ａ	0899194784	0	
300296	利亚德	9200	9200	0	5.411	5.417	7.200	32.91	16381.299	66240.000	深圳Ａ	0899194784	0	
300297	蓝盾股份	35100	35100	0	5.002	5.008	4.040	-19.33	-33932.111	141804.000	深圳Ａ	0899194784	0	
300300	汉鼎宇佑	122400	122400	0	6.564	6.572	6.220	-5.35	-42996.354	761328.000	深圳Ａ	0899194784	0	
300315	掌趣科技	14600	14600	0	8.956	8.966	9.390	4.72	6176.000	137094.000	深圳Ａ	0899194784	0	
300357	我武生物	1800	1800	0	64.900	64.976	67.450	3.81	4447.950	121410.000	深圳Ａ	0899194784	0	
300364	中文在线	4000	4000	0	7.969	7.978	9.060	13.56	4321.599	36240.000	深圳Ａ	0899194784	0	
300376	易事特	5000	0	0	4.971	4.977	5.010	0.66	164.449	25050.000	深圳Ａ	0899194784	5000	
300418	昆仑万维	3800	3800	0	26.031	26.061	26.960	3.45	3410.336	102448.000	深圳Ａ	0899194784	0	
300474	景嘉微	900	900	0	72.824	72.909	75.700	3.83	2508.688	68130.000	深圳Ａ	0899194784	0	
300482	万孚生物	1184	1184	0	99.922	100.039	97.650	-2.39	-2825.321	115617.600	深圳Ａ	0899194784	0	
300496	中科创达	1400	1400	0	92.744	92.853	97.000	4.47	5799.514	135800.000	深圳Ａ	0899194784	0	
300595	欧普康视	2100	2100	0	61.754	61.826	65.390	5.76	7474.937	137319.000	深圳Ａ	0899194784	0	
300618	寒锐钴业	900	900	0	58.701	58.770	71.890	22.32	11794.400	64701.000	深圳Ａ	0899194784	0	
300630	普利制药	926	926	0	46.784	46.839	44.500	-4.99	-2163.196	41207.000	深圳Ａ	0899194784	0	

------------------------------
保存时间：2020-07-31  15:49:32 
