业务日期,机构代码,机构名称,产品编号,产品名称,账户编号,账户名称,组合代码,组合名称,交易市场,证券代码,证券名称,T0指令可用,T0交易可用,持仓数量,盈亏成本,盈亏成本价,买入成本价,实时盈亏,买入成本,浮动盈亏,浮盈率,实现盈亏,市值,市值/产品净资产(%),价格|最新价,价格|昨收价,价格|市值计算价,价格|公允价,价格|市均价,交易信息|当日买量,交易信息|当日卖量,交易信息|净买量,交易信息|当日买金额,交易信息|当日卖金额,交易信息|净买金额,交易信息|当日买入价,交易信息|当日卖出价,交易信息|预买数量,交易信息|预卖数量,当日调整数量,待上市|网上新股,待上市|网下新股,待上市|红股,待上市|配股,配股数量,非流通数量,清算冻结数量,投保标识,持仓方向,投资类型,资金账号,股东账户,托管席位,证券内码,质押数量,盯市持仓均价,逐笔持仓均价
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000007,全新好,300,300,300,2618.3899999999999,8.7279666666666671,8.7279666666666671,-29.389999999999873,2618.3899999999999,-29.389999999999873,-1.1351873310158311,0,2589,0.0041888318621056721,8.6300000000000008,8.6199999999999992,8.6300000000000008,0,8.56692885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000007SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000009,中国宝安,7600,7600,7600,65293.790000000001,8.5912881578947378,8.5912881578947378,-2821.7900000000009,65293.790000000001,-2821.7900000000009,-4.5168875656294034,0,62472,0.10107559061006781,8.2200000000000006,8.4000000000000004,8.2200000000000006,0,8.1628028399999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000009SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000010,美丽生态,400,400,400,1660.25,4.1506249999999998,4.1506249999999998,-24.25,1660.25,-24.25,-1.482273838630807,0,1636,0.0026469404891482731,4.0899999999999999,4.1900000000000004,4.0899999999999999,0,4.1239456099999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000010SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000020,深华发Ａ,300,300,300,4028.79,13.4293,13.4293,-77.789999999999964,4028.79,-77.789999999999964,-1.9688686408504168,0,3951,0.0063924583573501392,13.17,13.5,13.17,0,13.247096129999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000020SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000023,深天地Ａ,3000,3000,3000,55438.800000000003,18.479600000000001,18.479600000000001,1111.1999999999971,55438.800000000003,1111.1999999999971,1.9649867374005254,0,56550,0.091494183778322039,18.850000000000001,19.210000000000001,18.850000000000001,0,18.859311380000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000023SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000025,特 力Ａ,400,400,400,7734.9499999999998,19.337374999999998,19.337374999999998,721.05000000000018,7734.9499999999998,721.05000000000018,8.5270813623462658,0,8456,0.013681252308213813,21.140000000000001,21.68,21.140000000000001,0,21.20558613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000025SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000026,飞亚达,2200,2200,2200,38785.809999999998,17.629913636363636,17.629913636363636,-285.80999999999767,38785.809999999998,-285.80999999999767,-0.74236363636363034,0,38500,0.062290469946337725,17.5,17.620000000000001,17.5,0,17.30436035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000026SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000037,深南电A,1000,1000,1000,18293.740000000002,18.293740000000003,18.293740000000003,206.2599999999984,18293.740000000002,206.2599999999984,1.1149189189189102,0,18500,0.029931784259928516,18.5,18.960000000000001,18.5,0,18.593742639999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000037SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000048,京基智农,100,100,100,2453.5799999999999,24.535799999999998,24.633699999999997,-27.579999999999927,2463.3699999999999,-37.369999999999891,-1.5403957131079922,9.7899999999999991,2426,0.0039251085737614369,24.260000000000002,24.82,24.260000000000002,0,24.390639570000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000048SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000049,德赛电池,300,300,300,16875.139999999999,56.250466666666668,56.250466666666668,77.860000000000582,16875.139999999999,77.860000000000582,0.45926974576771418,0,16953,0.027428839922084766,56.509999999999998,57.329999999999998,56.509999999999998,0,56.873585490000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000049SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000055,方大集团,2600,2600,2600,13488.76,5.1879846153846154,5.1879846153846154,-592.76000000000022,13488.76,-592.76000000000022,-4.5964640198511182,0,12896,0.020864880530596659,4.96,5.1100000000000003,4.96,0,4.9826589400000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000055SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000056,皇庭国际,8200,8200,8200,14639.120000000001,1.7852585365853659,1.7852585365853659,18488.879999999997,14639.120000000001,18488.879999999997,55.810432262738466,0,33128,0.053598926970968214,4.04,4.1399999999999997,4.04,0,4.0553827099999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000056SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000059,华锦股份,2100,2100,2100,10961.65,5.2198333333333329,5.2198333333333329,567.35000000000036,10961.65,567.35000000000036,4.9210686095932026,0,11529,0.018653164363930587,5.4900000000000002,5.7400000000000002,5.4900000000000002,0,5.5747288399999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000059SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000062,深圳华强,400,400,400,6247.3000000000002,15.61825,15.61825,72.699999999999818,6247.3000000000002,72.699999999999818,1.1503164556961998,0,6320,0.010225344676905309,15.800000000000001,16.68,15.800000000000001,0,15.98443258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000062SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000065,北方国际,1700,1700,1700,18107.290000000001,10.65134705882353,10.65134705882353,-3725.2900000000009,18107.290000000001,-3725.2900000000009,-25.902447503824234,0,14382,0.023269130877096859,8.4600000000000009,8.6999999999999993,8.4600000000000009,0,8.4826707500000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000065SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000070,特发信息,2500,2500,2500,28725.010000000002,11.490004000000001,12.142636,3724.989999999998,30356.59,2093.4099999999999,6.4511864406779651,1631.5799999999999,32450,0.052501967526198942,12.98,13.210000000000001,12.98,0,12.994667209999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000070SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000096,广聚能源,200,200,200,2546.6900000000001,12.733449999999999,12.733449999999999,-24.690000000000055,2546.6900000000001,-24.690000000000055,-0.97898493259318209,0,2522,0.0040804302650562013,12.609999999999999,12.960000000000001,12.609999999999999,0,12.63579569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000096SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000099,中信海直,1000,1000,1000,8472.6000000000004,8.4725999999999999,8.4725999999999999,227.39999999999964,8472.6000000000004,227.39999999999964,2.613793103448272,0,8700,0.014076028273588007,8.6999999999999993,8.5500000000000007,8.6999999999999993,0,8.5913602200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000099SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000100,TCL科技,1600,1600,1600,10831.27,6.7695437500000004,6.6610000000000005,-303.27000000000044,10657.6,-129.60000000000036,-1.2310030395136813,-173.66999999999999,10528,0.017033612145325807,6.5800000000000001,6.7800000000000002,6.5800000000000001,0,6.5805295299999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000100SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000151,中成股份,100,100,100,915.13999999999999,9.1514000000000006,9.1514000000000006,54.860000000000014,915.13999999999999,54.860000000000014,5.6556701030927847,0,970,0.0015693962557908464,9.6999999999999993,9.8699999999999992,9.6999999999999993,0,9.7021927100000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000151SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000153,丰原药业,14000,14000,14000,148243.82000000001,10.588844285714286,10.588844285714286,26056.179999999993,148243.82000000001,26056.179999999993,14.949041881812963,0,174300,0.28200594575705623,12.449999999999999,12.34,12.449999999999999,0,12.38382461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000153SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000159,国际实业,9600,9600,9600,61086.209999999999,6.363146875,6.363146875,-606.20999999999913,61086.209999999999,-606.20999999999913,-1.0023313492063477,0,60480,0.097852665515701459,6.2999999999999998,6.3399999999999999,6.2999999999999998,0,6.3069381699999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000159SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000403,双林生物,400,400,400,16268.790000000001,40.671975000000003,43.289575000000006,1631.2099999999991,17315.830000000002,584.16999999999825,3.2635195530726158,1047.04,17900,0.02896102368933624,44.75,45.600000000000001,44.75,0,44.914530900000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000403SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000404,长虹华意,100,100,100,414.06,4.1406000000000001,4.1406000000000001,-20.060000000000002,414.06,-20.060000000000002,-5.091370558375635,0,394,0.00063746610802226144,3.9399999999999999,4.0199999999999996,3.9399999999999999,0,3.9680114099999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000404SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000407,胜利股份,1300,1300,1300,5700.2600000000002,4.3848153846153846,4.3848153846153846,-474.26000000000022,5700.2600000000002,-474.26000000000022,-9.0750095675468856,0,5226,0.0084553245698587264,4.0199999999999996,4.0899999999999999,4.0199999999999996,0,4.0493543699999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000407SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000416,民生控股,100,100,100,517.08000000000004,5.1708000000000007,5.1708000000000007,0.91999999999995907,517.08000000000004,0.91999999999995907,0.1776061776061697,0,518,0.00083808995927799838,5.1799999999999997,5.3200000000000003,5.1799999999999997,0,5.1953060500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000416SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000419,通程控股,7200,7200,7200,32588.380000000001,4.5261638888888891,4.5909819444444446,3267.619999999999,33055.07,2800.9300000000003,7.8116075412762163,466.69,35856,0.058012651698594431,4.9800000000000004,5.0999999999999996,4.9800000000000004,0,4.9828711999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000419SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000423,东阿阿胶,900,900,900,37645.650000000001,41.828499999999998,41.828499999999998,-340.65000000000146,37645.650000000001,-340.65000000000146,-0.91314837153197015,0,37305,0.060357038476574781,41.450000000000003,41.840000000000003,41.450000000000003,0,41.627241589999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000423SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000430,张家界,2300,2300,2300,12034.809999999999,5.2325260869565211,5.2325260869565211,63.190000000000509,12034.809999999999,63.190000000000509,0.52231773846917262,0,12098,0.01957376897170893,5.2599999999999998,5.2599999999999998,5.2599999999999998,0,5.2828304800000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000430SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000498,山东路桥,100,100,100,-1607.97,-16.079699999999999,-16.079699999999999,2167.9700000000003,-1607.97,2167.9700000000003,387.13750000000005,0,560,0.00090604319921945781,5.5999999999999996,5.6600000000000001,5.5999999999999996,0,5.6162601099999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000498SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000502,绿景控股,4600,4600,4600,33062.230000000003,7.1874413043478267,7.1874413043478267,-402.2300000000032,33062.230000000003,-402.2300000000032,-1.2315676668707998,0,32660,0.052841733725906233,7.0999999999999996,7.2999999999999998,7.0999999999999996,0,7.1516370199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000502SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000510,新金路,600,600,600,2844.4299999999998,4.7407166666666667,4.7407166666666667,-60.429999999999836,2844.4299999999998,-60.429999999999836,-2.1706178160919483,0,2784,0.0045043290475481612,4.6399999999999997,4.7599999999999998,4.6399999999999997,0,4.6531980800000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000510SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000513,丽珠集团,1100,1100,1100,58529.649999999994,53.208772727272724,56.008718181818182,5314.3500000000058,61609.589999999997,2234.4100000000035,3.4997963786730208,3079.9400000000001,63844,0.10329539644815548,58.039999999999999,58.909999999999997,58.039999999999999,0,57.635868330000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000513SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000514,渝 开 发,32400,32400,32400,136247.42999999999,4.2051675925925922,4.2051675925925922,-2111.429999999993,136247.42999999999,-2111.429999999993,-1.5740964394345986,0,134136,0.21702323316160929,4.1399999999999997,4.2599999999999998,4.1399999999999997,0,4.1583956500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000514SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000519,中兵红箭,9337,9337,9337,109980.12000000001,11.778956838384921,11.927230373781729,6732.3799999999901,111364.55,5347.9499999999971,4.5821570097461688,1384.4300000000001,116712.5,0.18883315515875174,12.5,12.52,12.5,0,12.39114255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000519SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000523,广州浪奇,1800,1800,1800,10855.629999999999,6.0309055555555551,6.0309055555555551,430.3700000000008,10855.629999999999,430.3700000000008,3.8133085238348472,0,11286,0.018260006332840716,6.2699999999999996,6.1900000000000004,6.2699999999999996,0,6.2040006600000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000523SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000524,岭南控股,5300,5300,5300,65620.839999999997,12.381290566037736,12.381290566037736,-1225.8399999999965,65620.839999999997,-1225.8399999999965,-1.9036260579237463,0,64395,0.10418687823881603,12.15,12.109999999999999,12.15,0,12.330270580000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000524SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000526,紫光学大,300,300,300,25413.239999999998,84.710799999999992,83.561300000000003,-783.23999999999796,25068.389999999999,-438.38999999999942,-1.7799025578562704,-344.85000000000002,24630,0.039849721422812935,82.099999999999994,82.439999999999998,82.099999999999994,0,81.909777460000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000526SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000529,广弘控股,1400,1400,1400,12440.35,8.8859642857142855,8.8859642857142855,-722.35000000000036,12440.35,-722.35000000000036,-6.1644478579962483,0,11718,0.018958953943667152,8.3699999999999992,8.5500000000000007,8.3699999999999992,0,8.3958809999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000529SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000530,冰山冷热,1100,1100,1100,4576.6899999999996,4.1606272727272726,4.1606272727272726,153.3100000000004,4576.6899999999996,153.3100000000004,3.2412262156448288,0,4730,0.0076528291648357777,4.2999999999999998,4.1799999999999997,4.2999999999999998,0,4.2291762300000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000530SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000534,万泽股份,4300,4300,4300,45866.260000000002,10.666572093023257,10.666572093023257,6335.739999999998,45866.260000000002,6335.739999999998,12.136967932263127,0,52202,0.084459405510096675,12.140000000000001,12.16,12.140000000000001,0,12.19835166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000534SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000537,广宇发展,800,800,800,6929.8000000000002,8.6622500000000002,8.5362875000000003,-153.80000000000018,6829.0299999999997,-53.029999999999745,-0.78261511216056301,-100.77,6776,0.01096312271055544,8.4700000000000006,8.3100000000000005,8.4700000000000006,0,8.5465803299999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000537SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000544,中原环保,2164,2164,2164,14444.58,6.6749445471349356,6.6749445471349356,1287.7000000000007,14444.58,1287.7000000000007,8.1850818826006186,0,15732.280000000001,0.025453795182529094,7.2699999999999996,7.4500000000000002,7.2699999999999996,0,7.2959190400000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000544SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000547,航天发展,3100,3100,3100,53459.270000000004,17.244925806451615,18.176464516129034,10431.729999999996,56347.040000000001,7543.9599999999991,11.807547228874176,2887.77,63891,0.10337143935951854,20.609999999999999,19.5,20.609999999999999,0,19.850538050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000547SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000548,湖南投资,20000,20000,20000,82988.559999999998,4.1494279999999995,4.1494279999999995,-1188.5599999999977,82988.559999999998,-1188.5599999999977,-1.4530073349633224,0,81800,0.13234702445741364,4.0899999999999999,4.1699999999999999,4.0899999999999999,0,4.1027619800000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000548SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000554,泰山石油,16400,16400,16400,84198.979999999996,5.134084146341463,5.134084146341463,2229.0200000000041,84198.979999999996,2229.0200000000041,2.5790484565187253,0,86428,0.13983482432524877,5.2699999999999996,5.25,5.2699999999999996,0,5.2619702200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000554SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000561,烽火电子,2200,2200,2200,20881.130000000001,9.4914227272727274,9.4914227272727274,700.86999999999898,20881.130000000001,700.86999999999898,3.2474747474747425,0,21582,0.034918257724204177,9.8100000000000005,9.3699999999999992,9.8100000000000005,0,9.4682975500000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000561SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000565,渝三峡Ａ,6200,6200,6200,33418.080000000002,5.3900129032258066,5.355964516129033,-1054.0800000000017,33206.980000000003,-842.9800000000032,-2.6046842170312794,-211.09999999999999,32364,0.052362825177747381,5.2199999999999998,5.3499999999999996,5.2199999999999998,0,5.2329107700000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000565SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000570,苏常柴Ａ,700,700,700,3442.02,4.9171714285714287,4.9171714285714287,204.98000000000002,3442.02,204.98000000000002,5.6205100082259394,0,3647,0.0059006063349167194,5.21,5.3200000000000003,5.21,0,5.2056505700000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000570SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000586,汇源通信,100,100,100,964.13999999999999,9.6413999999999991,9.6413999999999991,-10.139999999999986,964.13999999999999,-10.139999999999986,-1.0628930817610049,0,954,0.0015435093072417192,9.5399999999999991,9.75,9.5399999999999991,0,9.5698500800000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000586SZ,0,0,0
20200810,17011,上海鸣石,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,272,极速-鸣石金选二期三号-默认组合,0,000589,贵州轮胎,2600,2600,2600,-17150.68,-6.5964153846153843,-6.5964153846153843,31320.68,-17150.68,31320.68,221.03514467184192,0,14170,0.022926128808820924,5.4500000000000002,5.5,5.4500000000000002,0,5.4778104799999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,10263,0899207592,248800,000589SZ,0,0,0
