时间            委托编号        成交编号        证券代码        交易业务        成交数量        成交价格        委托状态        汇总成交        汇总撤单        
09:30:52        1020309942      0101000001027539 300016          701 担保品卖出  2200            12.3600         部分成交        0               0               
09:30:52        1020309942      0101000001027541 300016          701 担保品卖出  300             12.3600         部分成交        0               0               
09:30:52        1020309942      0101000001027543 300016          701 担保品卖出  600             12.3500         已成            0               0               
09:30:52        1080313043      0101000001027762 300016          701 担保品卖出  1000            12.3600         部分成交        0               0               
09:30:52        1080313043      0101000001027764 300016          701 担保品卖出  400             12.3500         部分成交        0               0               
09:30:52        1080313043      0101000001027766 300016          701 担保品卖出  2300            12.3400         已成            0               0               
09:30:52        1140308541      0104000001181543 002824          700 担保品买入  1700            27.2500         部分成交        0               0               
09:30:53        1080313011      WTD:1690500003  603801          701 担保品卖出  -300            26.3400         部撤            0               0               
09:30:52        1180309842      488237          603688          701 担保品卖出  3900            23.3900         部分成交        0               0               
09:30:53        1100309712      WTD:1690500004  603801          701 担保品卖出  -500            26.3400         已撤            0               0               
09:30:53        1040311143      489149          603129          700 担保品买入  1000            67.3200         部分成交        0               0               
09:30:53        1040311143      489585          603129          700 担保品买入  200             67.3200         已成            0               0               
09:30:53        1080313030      489503          603030          700 担保品买入  2500            6.5500          已成            0               0               
09:30:53        1080313015      0103000001090753 002212          700 担保品买入  -200            24.8300         已撤            0               0               
09:30:53        1000311114      WTD:1690500009  603258          701 担保品卖出  -100            48.5900         已撤            0               0               
09:30:53        1020309911      WTD:1690500010  603258          701 担保品卖出  -100            48.5900         已撤            0               0               
09:30:53        1120312844      0102000001041019 300609          701 担保品卖出  100             39.1900         部分成交        0               0               
09:30:54        1100309713      WTD:1690500011  600132          701 担保品卖出  -400            69.4100         已撤            0               0               
09:30:54        1040311147      0101000001033563 002866          700 担保品买入  600             14.7000         已成            0               0               
09:30:53        1060310143      491668          600521          701 担保品卖出  100             32.2900         部分成交        0               0               
09:30:53        1060310143      491669          600521          701 担保品卖出  100             32.2800         部分成交        0               0               
09:30:53        1060310143      491670          600521          701 担保品卖出  1000            32.2100         部分成交        0               0               
09:30:53        1080313044      491672          600521          701 担保品卖出  1400            32.2000         已成            0               0               
09:30:53        1060310143      491671          600521          701 担保品卖出  200             32.2000         已成            0               0               
09:30:54        1160312436      0103000001093639 300595          701 担保品卖出  100             63.5900         已成            0               0               
09:30:54        1180309846      492554          603690          700 担保品买入  1100            37.9700         已成            0               0               
09:30:54        1180309837      0103000001093641 300595          701 担保品卖出  300             63.5900         已成            0               0               
09:30:55        1160312429      497209          603528          701 担保品卖出  6000            10.1500         已成            0               0               
09:30:55        1100309746      0102000001050228 002745          701 担保品卖出  4400            15.4500         部分成交        0               0               
09:30:55        1080313014      WTD:1690500014  603308          701 担保品卖出  -1100           18.1400         已撤            0               0               
09:30:55        1060310114      WTD:1690500019  600848          701 担保品卖出  -100            21.2900         已撤            0               0               
09:30:56        1100309746      0102000001053877 002745          701 担保品卖出  700             15.4500         已成            0               0               
09:30:56        1120312845      0102000001053879 002745          701 担保品卖出  400             15.4500         部分成交        0               0               
09:30:56        1020309921      0101000001046065 300685          701 担保品卖出  3000            68.5300         已成            0               0               
09:30:56        1060310120      0101000001046061 300685          701 担保品卖出  3000            68.5300         已成            0               0               
09:30:56        1120312845      0102000001054154 002745          701 担保品卖出  1000            15.4500         部分成交        0               0               
09:30:56        1020309947      0104000001203885 000011          700 担保品买入  1300            15.6100         部分成交        0               0               
09:30:56        1020309947      0104000001203887 000011          700 担保品买入  2900            15.6100         已成            0               0               
09:30:56        1100309749      502740          603179          700 担保品买入  700             22.1900         已成            0               0               
09:30:56        1120312848      502741          603179          700 担保品买入  700             22.1900         已成            0               0               
09:30:57        1020309948      0103000001111941 002371          700 担保品买入  100             165.8900        已成            0               0               
09:30:57        1040311151      0103000001111944 002371          700 担保品买入  100             165.8900        已成            0               0               
09:30:57        1140308537      0101000001055782 300016          701 担保品卖出  3900            12.3900         部分成交        0               0               
09:30:58        1040311153      0103000001120350 300220          701 担保品卖出  200             50.0000         已成            0               0               
09:30:57        1140308537      0101000001055861 300016          701 担保品卖出  1100            12.3900         已成            0               0               
09:30:57        1080313036      0101000001055863 300016          701 担保品卖出  5000            12.3900         已成            0               0               
09:30:58        1180309850      0103000001118641 002308          700 担保品买入  4700            7.0200          已成            0               0               
09:30:58        1020309949      0102000001067853 002555          701 担保品卖出  300             41.8400         已成            0               0               
09:30:58        1040311126      0102000001071988 300463          701 担保品卖出  6600            55.7800         已成            0               0               
09:30:58        1180309851      0102000001068762 300558          701 担保品卖出  900             124.4000        已成            0               0               
09:30:58        1180309853      0103000001122133 002723          700 担保品买入  300             18.5200         已成            0               0               
09:30:58        1000311152      0102000001067015 002555          701 担保品卖出  300             41.8400         已成            0               0               
09:30:58        1080313051      0101000001061682 300685          701 担保品卖出  1900            68.6000         已成            0               0               
09:30:58        1000311154      0104000001220313 300391          701 担保品卖出  2700            12.9400         已成            0               0               
09:30:58        1160312452      0101000001063566 300016          701 担保品卖出  200             12.3600         部分成交        0               0               
09:30:58        1120312845      0102000001066893 002745          701 担保品卖出  1200            15.4500         部分成交        0               0               
09:30:58        1160312452      0101000001063568 300016          701 担保品卖出  900             12.3600         部分成交        0               0               
09:30:58        1120312815      WTD:1690500021  603658          701 担保品卖出  -300            170.8700        已撤            0               0               
09:30:58        1160312452      0101000001063570 300016          701 担保品卖出  1700            12.3600         已成            0               0               
09:30:58        1100309751      0102000001068147 002402          700 担保品买入  1900            15.9600         已成            0               0               
09:30:58        1120312853      0102000001072580 002745          701 担保品卖出  1600            15.4300         部分成交        0               0               
09:30:58        1120312853      0102000001072582 002745          701 担保品卖出  1700            15.4300         部分成交        0               0               
09:30:59        1120312853      0102000001073909 002745          701 担保品卖出  200             15.4300         部分成交        0               0               
09:30:58        1180309842      512509          603688          701 担保品卖出  200             23.3900         部分成交        0               0               
09:30:59        1080313054      0104000001223232 000049          700 担保品买入  400             53.5900         部分成交        0               0               
09:30:59        1120312854      0102000001074600 002375          700 担保品买入  100             10.4500         部分成交        0               0               
09:30:59        1080313054      0104000001224106 000049          700 担保品买入  100             53.6500         部分成交        0               0               
09:30:59        1060310155      0103000001126268 002075          701 担保品卖出  5000            13.3200         部分成交        0               0               
09:30:59        1100309716      WTD:1690500020  603658          701 担保品卖出  -300            170.8700        已撤            0               0               
09:30:59        1120312854      0102000001074602 002375          700 担保品买入  2800            10.4600         部分成交        0               0               
09:30:59        1060310155      0103000001126270 002075          701 担保品卖出  700             13.3200         部分成交        0               0               
09:30:59        1080313054      0104000001224113 000049          700 担保品买入  200             53.6500         已成            0               0               
09:30:59        1140308557      513373          603179          700 担保品买入  100             22.2600         部分成交        0               0               
09:30:59        1060310155      0103000001126272 002075          701 担保品卖出  3100            13.3200         部分成交        0               0               
09:30:59        1080313055      513222          603666          701 担保品卖出  200             105.9400        部分成交        0               0               
09:30:59        1120312854      0102000001074604 002375          700 担保品买入  100             10.4600         已成            0               0               
09:30:59        1140308557      513374          603179          700 担保品买入  200             22.2600         部分成交        0               0               
09:30:59        1060310155      0103000001126274 002075          701 担保品卖出  200             13.3200         部分成交        0               0               
09:30:59        1080313055      513490          603666          701 担保品卖出  100             105.9400        部分成交        0               0               
09:30:59        1060310154      513220          603666          701 担保品卖出  300             106.0100        部分成交        0               0               
09:30:36        1140308513      421509          603116          701 担保品卖出  400             8.3800          部分成交        0               0               
09:30:59        1060310154      513221          603666          701 担保品卖出  200             105.9400        已成            0               0               
09:30:59        1080313057      0101000001069102 300357          701 担保品卖出  500             59.7300         已成            0               0               
09:30:36        1140308513      422680          603116          701 担保品卖出  2500            8.3800          部分成交        0               0               
09:31:00        1000311150      0103000001130412 002059          700 担保品买入  200             4.7200          已成            0               0               
09:30:59        1060310156      0101000001068971 300357          701 担保品卖出  100             59.8100         部分成交        0               0               
09:30:59        1020309956      514892          603811          700 担保品买入  1900            27.6900         已成            0               0               
09:30:37        1140308513      423667          603116          701 担保品卖出  700             8.3800          部分成交        0               0               
09:30:59        1060310156      0101000001068973 300357          701 担保品卖出  200             59.7500         部分成交        0               0               
09:30:59        1040311159      514893          603811          700 担保品买入  1900            27.6900         已成            0               0               
09:30:37        1140308513      425465          603116          701 担保品卖出  500             8.3800          部分成交        0               0               
09:30:59        1060310156      0101000001068975 300357          701 担保品卖出  100             59.7500         部分成交        0               0               
09:30:37        1140308513      425764          603116          701 担保品卖出  5200            8.3800          已成            0               0               
09:30:59        1060310156      0101000001068977 300357          701 担保品卖出  100             59.7300         已成            0               0               
09:30:59        1100309717      0102000001078801 002240          701 担保品卖出  -2500           12.4600         已撤            0               0               
09:30:59        1080313055      515066          603666          701 担保品卖出  200             105.9400        已成            0               0               
09:30:59        1060310157      0101000001070691 002670          700 担保品买入  300             9.4200          部分成交        0               0               
09:30:59        1080313050      0101000001070908 002044          700 担保品买入  100             13.5300         已成            0               0               
09:30:59        1060310157      0101000001070693 002670          700 担保品买入  200             9.4200          部分成交        0               0               
09:31:00        1060310155      0103000001130065 002075          701 担保品卖出  300             13.3200         部分成交        0               0               
09:31:00        1060310155      0103000001130231 002075          701 担保品卖出  1500            13.3200         部分成交        0               0               
09:30:59        1120312816      0101000001070442 002901          701 担保品卖出  -300            106.6600        已撤            0               0               
09:30:59        1140308559      515113          603116          701 担保品卖出  8300            8.4500          已成            0               0               
09:30:59        1120312857      515112          603707          700 担保品买入  400             58.5500         部分成交        0               0               
09:31:00        1140308518      0101000001071299 002901          701 担保品卖出  -300            106.6600        已撤            0               0               
09:30:59        1120312857      515217          603707          700 担保品买入  200             58.5800         已成            0               0               
09:31:00        1180309817      0103000001130711 000913          700 担保品买入  -1400           13.1300         已撤            0               0               
09:30:59        1080313058      516635          603301          701 担保品卖出  400             46.6500         部分成交        0               0               
09:30:59        1080313058      516636          603301          701 担保品卖出  100             46.6500         部分成交        0               0               
09:30:59        1080313058      516637          603301          701 担保品卖出  100             46.5400         部分成交        0               0               
09:30:59        1080313058      516638          603301          701 担保品卖出  1400            46.4900         已成            0               0               
09:31:00        1060310155      0103000001131269 002075          701 担保品卖出  2000            13.3200         部分成交        0               0               
09:31:00        1060310155      0103000001131447 002075          701 担保品卖出  200             13.3200         部分成交        0               0               
09:31:00        1140308560      516873          603301          701 担保品卖出  4700            46.4900         已成            0               0               
09:31:00        1060310155      0103000001132057 002075          701 担保品卖出  700             13.3200         部分成交        0               0               
09:31:00        1100309718      0101000001073651 000863          700 担保品买入  -800            4.2200          已撤            0               0               
09:31:00        1040311119      0103000001132038 000948          700 担保品买入  -300            12.8100         已撤            0               0               
09:31:00        1020309917      0102000001082419 002126          701 担保品卖出  -5600           12.1000         已撤            0               0               
09:31:00        1160312417      0102000001082418 002920          701 担保品卖出  -700            52.6800         已撤            0               0               
09:31:00        1000311120      0104000001231195 002918          701 担保品卖出  -2000           30.3100         已撤            0               0               
09:31:00        1060310155      0103000001132666 002075          701 担保品卖出  100             13.3200         部分成交        0               0               
09:31:00        1080313018      0101000001074303 002549          701 担保品卖出  -4100           8.1000          已撤            0               0               
09:31:00        1100309719      0104000001231743 002918          701 担保品卖出  -2000           30.3100         已撤            0               0               
09:31:00        1060310117      0102000001083132 002920          701 担保品卖出  -700            52.6800         已撤            0               0               
09:31:00        1100309755      0104000001231840 000049          700 担保品买入  700             53.6500         已成            0               0               
09:31:00        1140308557      517989          603179          700 担保品买入  300             22.2600         已成            0               0               
09:31:00        1160312455      517990          603179          700 担保品买入  600             22.2600         已成            0               0               
09:31:00        1060310157      0101000001074817 002670          700 担保品买入  2200            9.4200          部分成交        0               0               
09:31:00        1000311160      0101000001076095 300453          701 担保品卖出  300             18.6600         部分成交        0               0               
09:31:00        1020309918      0102000001084862 002126          701 担保品卖出  -900            12.1000         已撤            0               0               
09:31:00        1180309858      0101000001076093 300453          701 担保品卖出  3900            18.6600         已成            0               0               
09:31:00        1120312853      0102000001085111 002745          701 担保品卖出  800             15.4300         部分成交        0               0               
09:31:00        1160312418      0101000001076103 002530          700 担保品买入  -4800           12.4300         已撤            0               0               
09:31:00        1060310160      0104000001233894 300316          700 担保品买入  400             23.8300         已成            0               0               
09:31:00        1180309861      519616          603179          700 担保品买入  300             22.2600         已成            0               0               
09:31:00        1000311163      519617          603179          700 担保品买入  300             22.2600         已成            0               0               
09:31:00        1020309919      0102000001084865 300651          701 担保品卖出  -500            35.4700         已撤            0               0               
09:31:00        1160312419      0103000001134659 300203          701 担保品卖出  -5000           17.9000         已撤            0               0               
09:31:00        1060310155      0103000001135718 002075          701 担保品卖出  1700            13.3200         已成            0               0               
09:31:00        1120312853      0102000001086861 002745          701 担保品卖出  300             15.4300         部分成交        0               0               
09:31:00        1060310119      0102000001087923 002467          701 担保品卖出  -7700           7.6300          已撤            0               0               
09:31:00        1120312861      520478          600438          700 担保品买入  1300            15.6800         部分成交        0               0               
09:31:00        1120312861      520479          600438          700 担保品买入  200             15.6900         部分成交        0               0               
09:31:00        1120312819      0101000001078281 002549          701 担保品卖出  -4100           8.1000          已撤            0               0               
09:31:00        1140308522      0102000001088021 300651          701 担保品卖出  -500            35.4700         已撤            0               0               
09:31:00        1080313020      0102000001088019 002626          700 担保品买入  -3700           24.7600         已撤            0               0               
09:31:01        1020309920      0102000001088550 300609          701 担保品卖出  -700            39.3300         已撤            0               0               
09:31:01        1180309822      0101000001078951 300587          701 担保品卖出  -300            17.8300         已撤            0               0               
09:31:01        1160312421      0101000001078949 300357          701 担保品卖出  -300            59.8700         已撤            0               0               
09:31:01        1040311123      0102000001088538 300609          701 担保品卖出  -700            39.3300         已撤            0               0               
09:31:01        1020309961      0104000001236464 000049          700 担保品买入  300             53.6600         已成            0               0               
09:31:01        1000311160      0101000001079457 300453          701 担保品卖出  100             18.6600         部分成交        0               0               
09:31:01        1120312853      0102000001088837 002745          701 担保品卖出  400             15.4300         已成            0               0               
09:31:01        1120312845      0102000001088860 002745          701 担保品卖出  2500            15.4500         已成            0               0               
09:31:01        1020309922      0103000001138746 300696          700 担保品买入  -900            34.2200         已撤            0               0               
09:31:01        1040311124      0103000001138735 300455          701 担保品卖出  -600            15.1900         已撤            0               0               
09:31:01        1080313023      0101000001079834 300357          701 担保品卖出  -300            59.8700         已撤            0               0               
09:31:01        1100309723      0101000001079835 300587          701 担保品卖出  -100            17.8300         已撤            0               0               
