时间            委托编号        证券代码        交易业务        委托数量        委托价格        委托状态        
09:32:59.654    1100313911      300390          700 担保品买入  11400           13.7900         部撤            
09:32:59.735    1120316912      603661          701 担保品卖出  1600            53.4500         已成            
09:33:00.071    1140312612      600988          701 担保品卖出  92400           11.2200         已成            
09:33:00.071    1160316611      601028          700 担保品买入  16300           10.3500         部撤            
09:33:00.093    1180313913      000547          701 担保品卖出  600             13.9500         已成            
09:33:00.113    1020314013      000049          701 担保品卖出  400             49.3000         已成            
09:33:00.197    1060314712      002287          700 担保品买入  3200            20.4700         已撤            
09:33:00.951    1060314713      600812          701 担保品卖出  11700           12.2400         部撤            
09:33:01.020    1080317114      600888          701 担保品卖出  100             4.5900          已成            
09:33:01.623    1000315314      002050          701 担保品卖出  900             22.1600         已成            
09:33:01.684    1040315315      002025          701 担保品卖出  1300            34.3600         已成            
09:33:01.923    1080317115      603301          701 担保品卖出  1200            46.2000         已成            
09:33:01.923    1100313914      603666          701 担保品卖出  300             78.0800         已成            
09:33:01.986    1140312615      601788          700 担保品买入  13300           14.8800         已成            
09:33:02.364    1160316614      300511          701 担保品卖出  300             11.0500         已成            
09:33:02.380    1000315315      300019          701 担保品卖出  7000            11.9400         已撤            
09:33:02.427    1020314016      603538          701 担保品卖出  600             52.7400         已撤            
09:33:02.465    1060314715      300441          701 担保品卖出  2900            9.9500          已撤            
09:33:02.483    1080317116      603661          701 担保品卖出  400             53.4100         已成            
09:33:02.503    1100313915      300632          700 担保品买入  1600            17.5900         已成            
09:33:02.504    1120316916      300639          701 担保品卖出  300             47.7700         已成            
09:33:02.543    1140312616      300438          701 担保品卖出  1200            16.6700         已成            
09:33:02.546    1160316615      600246          701 担保品卖出  6000            8.7200          已成            
09:33:02.567    1180313917      300054          701 担保品卖出  4900            15.3000         已成            
09:33:02.606    1000315316      300453          701 担保品卖出  5100            19.2900         已撤            
09:33:02.677    1020314017      600176          701 担保品卖出  3800            9.3400          已成            
09:33:02.736    1040315317      603069          701 担保品卖出  4100            14.6100         已成            
09:33:02.737    1060314716      600988          701 担保品卖出  15400           11.2300         已撤            
09:33:02.798    1080317117      600315          701 担保品卖出  1500            49.2900         已撤            
09:33:03.735    1140312617      600812          701 担保品卖出  16200           12.2300         已撤            
09:33:56.263    1100313937      000011          701 担保品卖出  14200           14.8600         已撤            
09:33:56.712    1140312638      603661          701 担保品卖出  200             53.4200         已撤            
09:33:56.733    1160316637      000403          701 担保品卖出  400             74.3800         已成            
09:33:56.760    1000315338      000030          700 担保品买入  10700           6.1800          已成            
09:33:56.963    1040315339      600375          700 担保品买入  6300            7.8500          部撤            
09:33:57.076    1060314738      002292          701 担保品卖出  14600           8.3500          已成            
09:33:57.145    1080317139      002183          700 担保品买入  13400           5.5400          已成            
09:33:57.647    1120316939      002714          701 担保品卖出  500             76.3600         已成            
09:33:57.903    1160316638      002123          701 担保品卖出  200             20.1300         已成            
09:33:58.060    1000315339      601788          700 担保品买入  3700            14.8200         已成            
09:33:58.203    1040315340      600984          700 担保品买入  900             22.7600         已成            
09:33:58.300    1060314739      002007          701 担保品卖出  4000            49.0100         已撤            
09:33:58.328    1100313939      002153          701 担保品卖出  3600            40.7700         部撤            
09:33:58.354    1120316940      300687          701 担保品卖出  2200            21.9000         已成            
09:33:58.687    1160316639      300149          701 担保品卖出  9100            19.1900         已成            
09:33:59.359    1180313941      002614          701 担保品卖出  1600            9.8600          已成            
09:33:59.854    1020314041      603387          700 担保品买入  1400            39.5300         已成            
09:33:59.979    1040315341      603661          701 担保品卖出  200             53.2400         部撤            
09:34:00.189    1080317141      002241          701 担保品卖出  2500            27.3900         已成            
09:34:00.445    1160316640      300119          701 担保品卖出  3200            21.8000         已撤            
09:34:00.445    1180313942      002324          701 担保品卖出  2500            14.9200         已成            
09:34:01.105    1160316641      002541          700 担保品买入  900             26.2700         已成            
09:34:01.506    1080317143      002084          701 担保品卖出  2800            9.2700          已撤            
09:34:01.882    1120316943      002714          701 担保品卖出  300             76.3500         已成            
09:34:02.126    1140312643      300019          700 担保品买入  11100           11.8300         已成            
09:34:02.164    1160316642      300453          701 担保品卖出  3200            19.1700         已成            
09:34:03.260    1060314743      600900          701 担保品卖出  1700            19.1300         已成            
09:34:55.866    1100313961      603229          701 担保品卖出  400             52.2000         已成            
09:34:55.917    1120316962      603661          701 担保品卖出  500             52.6100         已成            
09:34:56.779    1000315362      002723          700 担保品买入  300             18.2000         已成            
09:34:57.070    1020314063      000526          701 担保品卖出  2800            56.9500         已成            
09:34:57.140    1040315363      600375          700 担保品买入  800             7.9300          已成            
09:34:57.252    1060314762      002242          701 担保品卖出  200             36.9100         已成            
09:34:57.288    1080317163      002240          701 担保品卖出  14000           12.4200         已撤            
09:34:57.408    1120316963      600750          701 担保品卖出  6400            12.4600         已成            
09:34:57.749    1160316662      002821          701 担保品卖出  800             236.4800        已撤            
09:34:57.851    1000315363      002850          701 担保品卖出  2900            67.2100         已撤            
09:34:57.940    1020314064      603301          700 担保品买入  1400            46.6200         已成            
09:34:58.171    1100313963      300054          701 担保品卖出  2200            15.5300         已撤            
09:34:58.172    1120316964      300207          701 担保品卖出  6300            19.1200         已成            
09:34:58.179    1140312664      300209          701 担保品卖出  1800            14.4500         已成            
09:34:58.349    1060314764      002007          701 担保品卖出  4000            48.8900         已成            
09:34:58.351    1080317165      300677          701 担保品卖出  1600            115.9800        已撤            
09:34:58.373    1100313964      000913          701 担保品卖出  1400            13.5900         已成            
09:34:58.374    1120316965      600609          700 担保品买入  18300           6.5600          已撤            
09:34:58.437    1040315366      603799          701 担保品卖出  2000            39.1400         已成            
09:34:58.499    1060314765      000988          701 担保品卖出  10600           24.3600         已成            
09:34:58.500    1080317166      603976          700 担保品买入  3700            29.5100         已撤            
09:34:58.599    1100313965      002439          701 担保品卖出  1700            41.1900         已成            
09:34:58.632    1120316966      603811          701 担保品卖出  2800            31.2400         已撤            
09:34:59.079    1160316665      300316          701 担保品卖出  4700            24.4300         已成            
09:34:59.435    1020314067      300526          701 担保品卖出  200             129.0800        已撤            
09:34:59.688    1060314766      603229          701 担保品卖出  500             52.7300         已撤            
09:34:59.688    1080317167      600315          701 担保品卖出  2500            49.1600         已撤            
09:34:59.688    1100313966      603661          701 担保品卖出  200             52.5500         已成            
09:34:59.797    1120316967      300639          700 担保品买入  1100            47.3000         已成            
09:35:00.351    1180313968      002439          701 担保品卖出  7000            41.1900         已成            
09:35:00.637    1020314068      600702          701 担保品卖出  2300            36.4500         已撤            
09:35:00.637    1040315368      600110          701 担保品卖出  28000           5.0800          已撤            
09:35:01.449    1020314069      603799          701 担保品卖出  2400            39.1400         部撤            
09:35:01.517    1060314768      603919          701 担保品卖出  3200            17.9400         已成            
09:35:01.558    1080317169      002153          701 担保品卖出  500             40.4600         已成            
09:35:01.637    1100313968      600999          701 担保品卖出  18200           19.6700         已成            
09:35:01.696    1140312669      300725          700 担保品买入  700             119.4600        已成            
09:35:01.843    1160316668      600988          701 担保品卖出  15400           11.2500         已成            
09:35:01.877    1000315369      002675          701 担保品卖出  3100            20.5300         已成            
09:35:01.905    1020314070      603069          701 担保品卖出  2400            14.4500         已成            
09:35:01.969    1040315370      600459          701 担保品卖出  1400            27.8900         已成            
09:35:02.010    1060314769      300207          701 担保品卖出  10700           19.0900         已成            
09:35:02.311    1140312670      002810          701 担保品卖出  500             31.5900         已成            
09:35:02.311    1160316669      300054          701 担保品卖出  2400            15.5100         已成            
09:35:02.333    1180313971      002714          701 担保品卖出  3000            76.3000         已成            
09:35:02.334    1000315370      300015          701 担保品卖出  7800            45.1900         已成            
09:35:02.466    1020314071      600750          701 担保品卖出  800             12.4400         已成            
09:35:03.311    1100313970      600779          701 担保品卖出  200             61.3300         已成            
09:35:03.374    1120316971      600645          701 担保品卖出  3600            25.3300         已成            
09:35:56.043    1060314789      603486          701 担保品卖出  4100            30.8500         已成            
09:35:56.815    1100313989      000011          701 担保品卖出  4000            14.7900         已成            
09:35:57.180    1120316990      002240          701 担保品卖出  17800           12.4200         已成            
09:35:57.199    1160316689      002292          701 担保品卖出  9400            8.3500          已成            
09:35:57.403    1020314091      600861          700 担保品买入  2300            13.6100         已撤            
09:35:57.403    1040315391      600834          701 担保品卖出  15000           11.9200         已成            
09:35:57.551    1080317191      603233          701 担保品卖出  200             77.8900         已成            
09:35:57.656    1120316991      300391          701 担保品卖出  2200            13.2400         部撤            
09:35:57.902    1160316690      002850          701 担保品卖出  400             66.5800         已成            
09:35:58.040    1100313991      300168          701 担保品卖出  3400            23.2200         已成            
09:35:58.040    1120316992      300285          701 担保品卖出  2200            33.2300         已成            
09:35:58.055    1140312692      603078          701 担保品卖出  2000            45.4500         已成            
09:35:58.093    1160316691      300054          701 担保品卖出  6000            15.4400         已成            
09:35:58.446    1080317193      002541          700 担保品买入  100             26.2000         已成            
09:35:58.509    1100313992      002581          701 担保品卖出  2100            28.2300         已成            
09:35:58.668    1120316993      300433          701 担保品卖出  16900           25.1600         已成            
09:35:58.790    1160316692      300548          701 担保品卖出  300             58.4500         已成            
09:35:58.821    1020314094      300453          700 担保品买入  3200            19.0100         已撤            
09:35:58.849    1040315394      300558          700 担保品买入  900             134.4500        部撤            
09:35:58.894    1100313993      600999          701 担保品卖出  1000            19.8400         已成            
09:35:59.032    1120316994      300673          700 担保品买入  900             38.8600         已成            
09:35:59.075    1000315394      300657          701 担保品卖出  6200            21.0300         已成            
09:35:59.099    1020314095      300738          700 担保品买入  2000            54.5200         已撤            
09:35:59.597    1080317195      603486          701 担保品卖出  500             30.8000         已撤            
09:35:59.786    1120316995      603387          700 担保品买入  2200            39.3400         已成            
09:36:00.178    1140312695      000011          701 担保品卖出  13900           14.7800         已成            
09:36:00.222    1160316694      002292          701 担保品卖出  8100            8.3500          已撤            
09:36:00.269    1180313996      002197          701 担保品卖出  10400           10.7900         已成            
09:36:01.408    1120316997      603976          700 担保品买入  3700            30.0200         已成            
09:36:01.597    1000315397      603919          701 担保品卖出  1700            17.8400         已撤            
09:36:01.660    1020314098      603069          700 担保品买入  6500            14.2400         部撤            
09:36:01.882    1080317198      002850          701 担保品卖出  1200            66.4900         部撤            
09:36:01.918    1100313997      603058          701 担保品卖出  500             8.8300          已成            
09:36:01.995    1000315398      002581          701 担保品卖出  1100            28.2300         已成            
09:36:02.082    1080317199      300132          701 担保品卖出  6700            22.5400         已成            
09:36:02.084    1100313998      300502          701 担保品卖出  2200            60.8500         已成            
09:36:02.227    1120316999      300209          701 担保品卖出  2700            14.3200         已成            
09:36:02.228    1140312699      300548          701 担保品卖出  300             58.4600         已成            
09:36:02.228    1160316698      300433          701 担保品卖出  11600           25.1800         已成            
09:36:02.403    1180314000      300263          700 担保品买入  8900            8.3100          已成            
09:36:02.460    1000315399      300115          700 担保品买入  21600           22.0200         已成            
09:36:02.462    1060314799      002541          700 担保品买入  100             26.2000         已成            
09:36:02.599    1160316699      300285          701 担保品卖出  6300            33.2100         已成            
09:36:02.660    1180314001      300054          701 担保品卖出  6000            15.4400         部撤            
09:36:03.363    1040315401      600861          700 担保品买入  5900            13.6600         已成            
09:36:03.432    1060314800      600867          700 担保品买入  3900            16.0700         已成            
09:36:03.432    1080317201      600845          700 担保品买入  3300            59.9000         已成            
09:36:03.552    1100314000      600884          700 担保品买入  2700            11.5900         已成            
09:36:03.711    1140312701      600882          700 担保品买入  9000            38.9300         已成            
09:36:55.918    1040315421      603466          700 担保品买入  10300           18.2900         已成            
09:36:56.873    1080317221      000810          700 担保品买入  3100            11.6200         已成            
09:36:56.928    1100314020      603181          700 担保品买入  3200            21.3300         已撤            
09:36:57.264    1120317021      002158          700 担保品买入  1800            12.8000         已撤            
09:36:57.461    1160316720      002385          700 担保品买入  91300           8.8300          已成            
09:36:57.665    1020314122      002866          700 担保品买入  1200            15.5100         已成            
09:36:57.665    1040315422      002902          700 担保品买入  700             19.5300         已成            
09:36:57.780    1080317222      603010          700 担保品买入  1700            13.9000         已撤            
09:36:57.837    1000315422      603881          700 担保品买入  1500            104.2800        已成            
09:36:57.837    1020314123      603912          700 担保品买入  1500            22.3100         已成            
09:36:57.837    1140312722      603506          700 担保品买入  400             30.9000         已撤            
09:36:57.837    1160316721      603308          700 担保品买入  1600            19.8700         已成            
09:36:57.837    1180314023      603936          700 担保品买入  2000            13.5300         已成            
09:36:58.120    1080317223      300171          700 担保品买入  2700            15.8900         已撤            
09:36:58.149    1120317023      300453          700 担保品买入  9900            19.1400         已成            
09:36:58.223    1160316722      300339          700 担保品买入  300             10.1000         已成            
09:36:58.223    1180314024      300552          700 担保品买入  400             40.6600         已成            
09:36:58.287    1060314823      002841          700 担保品买入  600             97.8500         已成            
09:36:58.288    1080317224      300452          700 担保品买入  2600            26.0000         已成            
09:36:58.329    1100314023      002045          701 担保品卖出  1200            10.1800         已成            
09:36:58.433    1180314025      002030          700 担保品买入  3500            27.2600         已成            
09:36:58.455    1000315424      002079          700 担保品买入  47900           12.8300         已成            
09:36:58.530    1040315425      300602          700 担保品买入  3200            30.6800         已成            
09:36:58.567    1080317225      300685          700 担保品买入  600             70.3600         已成            
09:36:58.568    1100314024      000976          700 担保品买入  16200           5.4000          已成            
09:36:58.569    1120317025      002661          700 担保品买入  5600            22.8100         已成            
09:36:58.610    1140312725      002565          700 担保品买入  30000           5.2100          已成            
09:36:58.610    1160316724      300702          700 担保品买入  2500            111.8900        已成            
09:36:58.667    1000315425      300738          700 担保品买入  500             54.6900         已撤            
09:36:58.667    1180314026      300687          700 担保品买入  1400            22.1200         已撤            
09:36:58.668    1020314126      300623          700 担保品买入  1300            28.6700         已成            
09:36:58.693    1040315426      002581          700 担保品买入  3200            28.0500         已成            
09:36:58.724    1060314825      603976          700 担保品买入  900             29.7100         已成            
09:36:58.743    1100314025      300662          700 担保品买入  700             42.2800         已成            
09:36:58.761    1120317026      300273          700 担保品买入  14200           8.0400          已成            
09:36:58.768    1140312726      300617          700 担保品买入  2200            35.0900         已成            
09:36:58.865    1160316725      002432          700 担保品买入  17100           10.9600         已成            
09:36:59.035    1000315426      603833          700 担保品买入  4500            118.5300        已成            
09:36:59.089    1020314127      603688          700 担保品买入  4600            23.1400         部撤            
09:36:59.498    1060314826      300458          701 担保品卖出  3200            36.3800         已撤            
09:36:59.946    1100314026      603005          700 担保品买入  3600            71.9800         已成            
09:37:00.141    1120317027      603283          700 担保品买入  1500            54.3100         已成            
09:37:00.348    1160316726      000011          700 担保品买入  4200            14.6700         已成            
09:37:00.382    1000315427      002030          700 担保品买入  3800            27.2600         已成            
09:37:00.382    1180314028      002388          700 担保品买入  1800            7.8100          已撤            
09:37:00.409    1020314128      603466          700 担保品买入  8000            18.2900         已成            
09:37:00.409    1040315428      603229          700 担保品买入  2900            52.0600         部撤            
09:37:01.105    1100314027      603160          700 担保品买入  200             216.8900        已成            
09:37:01.336    1000315428      300620          700 担保品买入  100             43.3600         已成            
09:37:01.422    1020314129      300682          700 担保品买入  100             17.2100         已成            
09:37:01.669    1040315429      002079          700 担保品买入  3200            12.8100         已成            
09:37:01.689    1060314828      600060          700 担保品买入  1100            12.3700         已成            
09:37:01.746    1080317229      603378          700 担保品买入  1000            43.9000         已撤            
09:37:01.746    1100314028      603506          700 担保品买入  500             30.9600         已成            
09:37:01.809    1140312729      603308          700 担保品买入  200             19.8900         已成            
09:37:01.893    1160316728      000910          700 担保品买入  12600           16.5400         已成            
09:37:02.242    1180314030      002947          700 担保品买入  2200            59.9100         已成            
09:37:02.253    1000315429      002920          700 担保品买入  800             56.0000         已成            
09:37:02.308    1020314130      600475          700 担保品买入  700             12.2000         已撤            
09:37:02.432    1080317230      603005          700 担保品买入  400             72.0100         已成            
09:37:02.463    1100314029      002916          700 担保品买入  600             163.7600        已成            
09:37:02.464    1120317030      300408          700 担保品买入  4000            25.8100         已成            
09:37:02.485    1160316729      002467          700 担保品买入  29000           7.6000          已成            
09:37:02.502    1180314031      603690          700 担保品买入  1100            40.5100         已成            
09:37:02.559    1000315430      002666          700 担保品买入  27500           7.6500          已成            
09:37:02.612    1020314131      002565          700 担保品买入  33600           5.2200          已成            
09:37:02.690    1080317231      300299          700 担保品买入  59100           9.9100          已成            
09:37:03.701    1140312731      300738          700 担保品买入  600             54.8400         已成            
09:37:03.963    1180314032      600745          701 担保品卖出  9000            127.6100        已成            
09:37:04.054    1000315431      600645          701 担保品卖出  1500            25.3800         已成            
09:37:55.923    1140312753      603811          701 担保品卖出  1400            30.8300         已成            
09:37:56.123    1180314054      603661          700 担保品买入  900             51.7100         已成            
09:37:56.186    1000315453      603486          701 担保品卖出  400             30.3000         已成            
09:37:56.569    1020314154      603713          701 担保品卖出  100             103.3500        已撤            
09:37:57.489    1080317254      002262          701 担保品卖出  5700            16.1600         部撤            
09:37:57.706    1000315454      603855          700 担保品买入  6100            16.3100         已成            
09:37:57.895    1060314854      603033          701 担保品卖出  1200            24.4400         已成            
09:37:57.972    1100314054      002850          700 担保品买入  1700            64.9900         部撤            
09:37:58.546    1180314056      002918          701 担保品卖出  1000            30.9400         已成            
09:37:58.597    1020314156      603301          701 担保品卖出  300             46.1900         已成            
09:37:58.628    1040315456      300482          701 担保品卖出  100             96.9500         已成            
09:37:58.655    1060314855      603185          700 担保品买入  3300            43.7500         已撤            
09:37:58.846    1100314055      300673          701 担保品卖出  400             39.2800         已成            
09:37:58.867    1120317056      300054          701 担保品卖出  13400           15.2700         部撤            
09:37:58.896    1180314057      300346          701 担保品卖出  4800            45.1400         已成            
09:37:58.946    1020314157      601028          700 担保品买入  5700            10.5700         已成            
09:37:58.997    1040315457      603811          701 担保品卖出  2200            30.7900         已成            
09:37:59.006    1100314056      300738          700 担保品买入  600             54.6400         已成            
09:37:59.006    1120317057      300598          701 担保品卖出  300             183.7300        已成            
09:37:59.262    1160316756      603661          700 担保品买入  700             51.7700         已成            
09:37:59.632    1000315457      600732          701 担保品卖出  4600            10.2500         已撤            
09:37:59.752    1020314158      603486          701 担保品卖出  500             30.2400         已成            
09:37:59.810    1040315458      600676          701 担保品卖出  25200           5.9600          已撤            
09:37:59.873    1060314857      000858          701 担保品卖出  2900            170.2300        已成            
09:37:59.935    1080317258      603826          701 担保品卖出  600             34.0400         已撤            
09:38:00.382    1100314057      000011          701 担保品卖出  8600            14.7400         部撤            
09:38:00.414    1120317058      002262          701 担保品卖出  4400            16.1700         已撤            
09:38:01.228    1140312758      603010          700 担保品买入  1700            13.9600         已成            
09:38:01.598    1080317259      603919          701 担保品卖出  1700            17.6700         已撤            
09:38:01.844    1140312759      603179          701 担保品卖出  700             21.8900         已撤            
09:38:01.970    1160316758      603069          700 担保品买入  2300            14.4300         已成            
09:38:02.310    1020314160      300482          701 担保品卖出  100             96.9400         已成            
09:38:02.350    1040315460      300526          701 担保品卖出  200             129.3500        已成            
09:38:02.398    1080317260      300346          701 担保品卖出  1000            45.1700         已成            
09:38:02.398    1100314059      002918          701 担保品卖出  1000            30.9600         已撤            
09:38:02.447    1120317060      300113          701 担保品卖出  7200            26.8000         已成            
09:38:02.557    1160316759      600459          700 担保品买入  1400            27.8300         已成            
09:38:02.636    1000315460      300037          701 担保品卖出  500             53.6000         已成            
09:38:02.636    1180314061      002773          701 担保品卖出  300             45.3000         已成            
09:38:02.637    1020314161      300423          701 担保品卖出  900             12.4800         已成            
09:38:02.642    1040315461      300054          701 担保品卖出  4400            15.2400         已成            
09:38:02.749    1080317261      300598          701 担保品卖出  200             183.7300        已撤            
09:38:02.782    1100314060      300738          700 担保品买入  700             54.6100         部撤            
09:38:02.804    1120317061      300673          701 担保品卖出  300             39.2700         已成            
09:38:03.792    1160316760      600812          700 担保品买入  15700           12.1500         已成            
09:38:55.803    1060314876      600378          701 担保品卖出  1800            20.1200         已成            
09:38:55.992    1080317277      603486          701 担保品卖出  7300            30.3200         已成            
09:38:57.104    1120317077      300143          701 担保品卖出  3700            16.0800         已成            
09:38:57.159    1140312777      300037          701 担保品卖出  2900            53.3700         部撤            
09:38:57.198    1000315477      603811          701 担保品卖出  300             30.9900         已撤            
09:38:57.198    1180314078      603680          701 担保品卖出  900             12.4300         已成            
09:38:57.200    1020314178      000811          700 担保品买入  600             6.3300          已撤            
09:38:57.255    1040315478      603713          701 担保品卖出  400             102.9400        已成            
09:38:57.255    1060314877      603069          700 担保品买入  3300            14.3600         已成            
09:38:57.270    1080317278      002197          700 担保品买入  10400           10.8200         已成            
09:38:57.706    1140312778      600732          701 担保品卖出  8100            10.2400         已成            
09:38:57.712    1160316777      300054          701 担保品卖出  20800           15.3200         已成            
09:38:58.397    1000315478      000959          701 担保品卖出  7700            4.4000          已撤            
09:38:58.397    1020314179      603229          701 担保品卖出  900             53.0700         已成            
09:38:58.627    1040315479      000858          701 担保品卖出  400             169.9700        已成            
09:38:58.660    1060314878      000988          701 担保品卖出  400             24.4300         已成            
09:38:58.803    1080317279      600834          700 担保品买入  16100           11.8500         已成            
09:38:59.092    1100314078      300433          701 担保品卖出  24400           25.1900         已成            
09:38:59.243    1140312779      603486          701 担保品卖出  1800            30.2800         部撤            
09:38:59.369    1160316778      300502          701 担保品卖出  1900            60.1800         已成            
09:38:59.370    1180314080      300346          701 担保品卖出  1600            45.0800         已成            
09:39:00.078    1060314879      603680          701 担保品卖出  600             12.4100         已成            
09:39:00.078    1080317280      603811          701 担保品卖出  1800            30.9800         已撤            
09:39:00.079    1100314079      603713          701 担保品卖出  200             102.9300        已撤            
09:39:00.193    1140312780      600702          701 担保品卖出  2300            36.7900         已成            
09:39:00.193    1160316779      600645          701 担保品卖出  1600            25.5700         已成            
09:39:00.255    1180314081      600882          701 担保品卖出  6300            38.4700         已撤            
09:39:00.719    1020314181      002594          701 担保品卖出  1300            72.2000         已成            
09:39:00.750    1040315481      002565          701 担保品卖出  67600           5.2600          已撤            
09:39:00.820    1080317281      603185          700 担保品买入  300             43.6800         已成            
09:39:01.489    1020314182      603919          701 担保品卖出  1600            17.5100         已成            
09:39:01.552    1040315482      603010          700 担保品买入  1700            13.9600         部撤            
09:39:01.594    1060314881      300738          700 担保品买入  200             54.9100         已成            
09:39:01.613    1080317282      002055          701 担保品卖出  2500            13.7700         已成            
09:39:01.615    1100314081      603301          701 担保品卖出  200             46.3100         已成            
09:39:01.746    1120317082      603229          701 担保品卖出  2500            53.0100         已成            
09:39:02.112    1140312782      600655          701 担保品卖出  3400            8.9500          已成            
09:39:02.385    1160316781      300054          701 担保品卖出  10500           15.3000         已成            
09:39:02.385    1180314083      300261          701 担保品卖出  9500            5.9000          已成            
09:39:02.493    1020314183      300143          701 担保品卖出  2900            16.0800         已撤            
09:39:02.493    1040315483      300132          701 担保品卖出  12300           22.5200         部撤            
09:39:02.528    1060314882      002918          701 担保品卖出  5000            30.7800         已成            
09:39:02.682    1080317283      300346          701 担保品卖出  7500            45.0900         已成            
09:39:02.792    1160316782      002773          701 担保品卖出  400             45.7100         已成            
09:39:03.128    1180314084      002624          701 担保品卖出  1500            56.3500         已成            
09:39:03.415    1000315483      600822          701 担保品卖出  2200            9.5000          已成            
09:39:56.032    1040315497      603661          700 担保品买入  1500            52.0500         已撤            
09:39:56.466    1080317297      603558          700 担保品买入  1700            9.0200          已撤            
09:39:56.961    1100314096      002208          701 担保品卖出  25700           10.4700         部撤            
09:39:57.582    1160316796      002399          701 担保品卖出  3000            24.5000         已成            
09:39:57.906    1060314897      600882          701 担保品卖出  3000            38.2500         已成            
09:39:57.965    1120317098      002127          701 担保品卖出  4200            22.1300         已撤            
09:39:58.235    1020314199      002612          700 担保品买入  6600            9.8600          部撤            
09:39:58.516    1000315499      300628          701 担保品卖出  800             67.6400         已成            
09:39:58.543    1040315500      002918          701 担保品卖出  1000            30.8200         已撤            
09:39:58.787    1060314899      002641          701 担保品卖出  2800            6.4600          已成            
09:39:58.843    1100314099      603919          701 担保品卖出  100             17.5300         已成            
09:39:59.084    1160316799      300260          701 担保品卖出  2900            19.3800         已成            
09:39:59.712    1000315500      300393          701 担保品卖出  17000           6.5600          已成            
09:39:59.901    1020314201      603127          701 担保品卖出  600             96.9800         已成            
09:39:59.986    1040315501      603811          701 担保品卖出  2400            30.6700         已成            
09:40:00.247    1100314100      000686          701 担保品卖出  6400            8.8300          已成            
09:40:01.062    1000315501      600742          701 担保品卖出  100             8.6100          已撤            
09:40:01.140    1020314202      600882          701 担保品卖出  3000            38.2500         已成            
09:40:01.468    1060314901      002025          700 担保品买入  4600            33.3900         已成            
09:40:01.580    1160316801      300741          701 担保品卖出  900             34.7400         已成            
09:40:01.659    1180314103      300673          701 担保品卖出  400             39.4400         已成            
09:40:02.518    1000315502      603127          701 担保品卖出  600             97.2000         已撤            
09:40:02.556    1040315503      002612          700 担保品买入  1700            9.8700          已成            
09:40:02.671    1060314902      002829          700 担保品买入  2300            29.6100         已成            
09:40:02.695    1080317303      300260          701 担保品卖出  2100            19.3900         已成            
09:40:03.058    1140312803      002832          701 担保品卖出  2400            15.7800         已撤            
09:40:03.058    1160316802      002773          701 担保品卖出  100             45.4700         已撤            
09:40:03.330    1000315503      600676          701 担保品卖出  62500           5.9400          已成            
09:40:03.412    1020314204      300673          701 担保品卖出  400             39.4400         已成            
09:40:03.572    1060314903      300741          701 担保品卖出  2300            34.7100         已成            
09:40:03.867    1160316803      300628          701 担保品卖出  2000            67.5800         部撤            
09:40:56.033    1080317323      603558          700 担保品买入  1700            9.0200          已撤            
09:40:56.599    1120317123      603811          700 担保品买入  6000            30.3900         已撤            
09:40:56.937    1180314124      000011          700 担保品买入  9900            14.2900         已成            
09:40:56.970    1020314224      603185          700 担保品买入  2800            43.8100         已成            
09:40:57.033    1040315524      603650          700 担保品买入  1600            22.3100         已成            
09:40:57.707    1100314123      002395          701 担保品卖出  200             17.8300         已成            
09:40:57.815    1140312824      002850          700 担保品买入  600             64.5500         已撤            
09:40:57.910    1160316823      002745          701 担保品卖出  14500           16.4500         已成            
09:40:57.973    1180314125      002866          701 担保品卖出  1200            15.6200         已撤            
09:40:58.347    1080317325      600882          701 担保品卖出  600             38.2800         已成            
09:40:58.660    1160316824      300285          700 担保品买入  8500            32.3500         部撤            
09:40:58.686    1180314126      300390          700 担保品买入  14600           13.7200         已成            
09:40:58.854    1000315525      300453          701 担保品卖出  2200            19.4300         已撤            
09:40:58.968    1040315526      300576          700 担保品买入  800             51.9300         已成            
09:40:59.023    1060314925      300346          701 担保品卖出  3500            45.0700         已成            
09:40:59.119    1080317326      300482          700 担保品买入  200             95.5100         已成            
09:40:59.188    1120317126      300741          701 担保品卖出  1100            34.7700         已撤            
09:41:00.488    1000315526      002299          701 担保品卖出  1800            29.3400         已成            
09:41:00.526    1060314926      002636          700 担保品买入  1800            8.6900          已成            
09:41:01.508    1140312827      603185          700 担保品买入  200             43.8600         已撤            
09:41:01.582    1160316826      603506          701 担保品卖出  500             30.5500         已成            
09:41:02.074    1180314128      300346          701 担保品卖出  1100            45.0800         已成            
09:41:02.133    1000315527      300548          700 担保品买入  200             58.0500         已成            
09:41:02.309    1040315528      300526          700 担保品买入  500             128.3000        已撤            
09:41:02.687    1100314127      002918          701 担保品卖出  3300            30.7300         部撤            
09:41:03.627    1000315528      600882          701 担保品卖出  2400            38.2400         已成            
09:41:56.164    1180314143      603313          701 担保品卖出  600             24.8100         已成            
09:41:56.290    1000315542      603558          700 担保品买入  1700            9.0400          已成            
