时间            委托编号        成交编号        证券代码        交易业务        成交数量        成交价格        委托状态        汇总成交        汇总撤单        
09:30:39        1040307623      0104000000960594 000100          701 担保品卖出  1900            6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000960775 000100          701 担保品卖出  7400            6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000960797 000100          701 担保品卖出  100             6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000960938 000100          701 担保品卖出  1600            6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000960956 000100          701 担保品卖出  200             6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000961155 000100          701 担保品卖出  32000           6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000961175 000100          701 担保品卖出  2000            6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000961288 000100          701 担保品卖出  2800            6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000961326 000100          701 担保品卖出  10000           6.2100          部分成交        0               0               
09:30:39        1080309413      480915          603358          701 担保品卖出  3200            18.9900         已成            0               0               
09:30:39        1060306622      0102000000968518 002324          701 担保品卖出  300             14.9700         部分成交        0               0               
09:30:39        1100306212      480916          603358          701 担保品卖出  2100            18.9900         已成            0               0               
09:30:39        1060306622      0102000000968658 002324          701 担保品卖出  1000            14.9700         已成            0               0               
09:30:39        1080309423      0102000000968660 002324          701 担保品卖出  900             14.9700         部分成交        0               0               
09:30:39        1040307623      0104000000961965 000100          701 担保品卖出  500             6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000962079 000100          701 担保品卖出  200             6.2100          部分成交        0               0               
09:30:39        1040307623      0104000000962319 000100          701 担保品卖出  3000            6.2100          部分成交        0               0               
09:30:39        1080309423      0102000000969543 002324          701 担保品卖出  100             14.9700         部分成交        0               0               
09:30:39        1040307623      0104000000962398 000100          701 担保品卖出  1800            6.2100          部分成交        0               0               
09:30:39        1080309423      0102000000969566 002324          701 担保品卖出  100             14.9700         部分成交        0               0               
09:30:39        1040307623      0104000000962427 000100          701 担保品卖出  16200           6.2100          部分成交        0               0               
09:30:39        1080309423      0102000000969580 002324          701 担保品卖出  600             14.9700         已成            0               0               
09:30:39        1020306324      481499          603855          701 担保品卖出  400             15.5400         部分成交        0               0               
09:30:39        1040307624      481502          603855          701 担保品卖出  400             15.5400         已成            0               0               
09:30:39        1040307623      0104000000962925 000100          701 担保品卖出  5000            6.2100          部分成交        0               0               
09:30:39        1020306324      481500          603855          701 担保品卖出  300             15.5400         部分成交        0               0               
09:30:39        1020306324      481501          603855          701 担保品卖出  300             15.5400         已成            0               0               
09:30:39        1040307623      0104000000963003 000100          701 担保品卖出  800             6.2100          已成            0               0               
09:30:39        1080309412      482528          603113          701 担保品卖出  1500            12.2600         部分成交        0               0               
09:30:40        1060306614      0102000000971490 002749          701 担保品卖出  200             13.4400         部分成交        0               0               
09:30:39        1060306609      483148          603811          700 担保品买入  1700            27.9700         已成            0               0               
09:30:40        1160308917      483651          603990          701 担保品卖出  400             52.6400         部分成交        0               0               
09:30:39        1060306614      0102000000963299 002749          701 担保品卖出  1000            13.4400         已成            0               0               
09:30:40        1160308917      485383          603990          701 担保品卖出  300             52.6400         已成            0               0               
09:30:42        1120309325      0102000000984605 002123          701 担保品卖出  100             19.6700         部分成交        0               0               
09:30:42        1140305012      WTD:1690500012  600933          701 担保品卖出  -1100           13.5200         已撤            0               0               
09:30:42        1120309325      0102000000985075 002123          701 担保品卖出  500             19.6700         部分成交        0               0               
09:30:42        1080309412      WTD:1690500014  603113          701 担保品卖出  -1400           12.2600         部撤            0               0               
09:30:42        1000307626      494082          603990          701 担保品卖出  200             52.6300         已成            0               0               
09:30:42        1020306326      494740          603690          701 担保品卖出  1100            34.3900         已成            0               0               
09:30:42        1140305028      0103000000964479 000823          701 担保品卖出  100             13.6100         已成            0               0               
09:30:42        1160308928      0103000000964483 000823          701 担保品卖出  500             13.6100         已成            0               0               
09:30:42        1020306317      495676          600350          701 担保品卖出  800             6.1800          部分成交        0               0               
09:30:43        1060306627      0103000000965024 002555          701 担保品卖出  100             41.7700         部分成交        0               0               
09:30:43        1080309428      0103000000965031 002555          701 担保品卖出  500             41.7700         已成            0               0               
09:30:43        1060306627      0103000000965026 002555          701 担保品卖出  100             41.7700         部分成交        0               0               
09:30:43        1060306627      0103000000965028 002555          701 担保品卖出  300             41.7700         已成            0               0               
09:30:43        1120309310      0102000000992812 300298          701 担保品卖出  200             31.8600         已成            0               0               
09:30:43        1120309325      0102000000992823 002123          701 担保品卖出  800             19.6700         部分成交        0               0               
09:30:43        1120309311      0102000000994782 300298          701 担保品卖出  100             31.8600         部分成交        0               0               
09:30:43        1000307629      0102000000995318 300298          701 担保品卖出  100             31.8500         已成            0               0               
09:30:43        1020306329      0102000000995322 300298          701 担保品卖出  100             31.8500         已成            0               0               
09:30:43        1020306323      498854          603661          701 担保品卖出  100             53.4200         已成            0               0               
09:30:44        1120309325      0102000000997785 002123          701 担保品卖出  1000            19.6700         部分成交        0               0               
09:30:44        1160308930      0104000000989887 300661          701 担保品卖出  200             270.0000        已成            0               0               
09:30:44        1180306231      0104000000989932 300661          701 担保品卖出  200             270.0000        已成            0               0               
09:30:43        1000307630      499749          600070          701 担保品卖出  4300            10.8400         部分成交        0               0               
09:30:43        1000307630      499750          600070          701 担保品卖出  100             10.8400         部分成交        0               0               
09:30:43        1000307630      499751          600070          701 担保品卖出  100             10.8400         部分成交        0               0               
09:30:43        1000307630      499752          600070          701 担保品卖出  100             10.8400         已成            0               0               
09:30:44        1120309325      0102000001000005 002123          701 担保品卖出  900             19.6700         已成            0               0               
09:30:44        1100306214      0103000000975716 300251          701 担保品卖出  4700            11.2600         已成            0               0               
09:30:44        1100306221      503251          603990          701 担保品卖出  2200            52.6400         已成            0               0               
09:30:45        1160308932      0103000000983783 300363          701 担保品卖出  600             30.2500         已成            0               0               
09:30:45        1180306233      0103000000983871 300363          701 担保品卖出  600             30.2500         已成            0               0               
09:30:46        1060306632      0102000001016029 300035          701 担保品卖出  1700            9.8100          部分成交        0               0               
09:30:46        1060306632      0102000001016031 300035          701 担保品卖出  100             9.8100          部分成交        0               0               
09:30:46        1060306632      0102000001016033 300035          701 担保品卖出  2200            9.8000          已成            0               0               
09:30:47        1120309332      0104000001009867 002603          701 担保品卖出  300             32.1200         部分成交        0               0               
09:30:47        1120309332      0104000001010691 002603          701 担保品卖出  1100            32.1200         部分成交        0               0               
09:30:47        1120309332      0104000001010982 002603          701 担保品卖出  700             32.1200         部分成交        0               0               
09:30:47        1000307610      WTD:1690500004  600197          700 担保品买入  -600            17.8900         部撤            0               0               
09:30:47        1120309332      0104000001011207 002603          701 担保品卖出  1800            32.1200         已成            0               0               
09:30:47        1140305033      0104000001011209 002603          701 担保品卖出  200             32.1200         部分成交        0               0               
09:30:47        1020306310      WTD:1690500005  600197          700 担保品买入  -4700           17.8900         已撤            0               0               
09:30:47        1140305033      0104000001011287 002603          701 担保品卖出  300             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001011300 002603          701 担保品卖出  300             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001011545 002603          701 担保品卖出  500             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001011698 002603          701 担保品卖出  500             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001012148 002603          701 担保品卖出  100             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001012250 002603          701 担保品卖出  300             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001012318 002603          701 担保品卖出  100             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001012377 002603          701 担保品卖出  600             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001012452 002603          701 担保品卖出  500             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001012581 002603          701 担保品卖出  200             32.1200         部分成交        0               0               
09:30:47        1140305033      0104000001012814 002603          701 担保品卖出  300             32.1200         已成            0               0               
09:30:47        1000307635      0104000001012883 300575          701 担保品卖出  100             38.1400         部分成交        0               0               
09:30:47        1160308935      0104000001012874 300575          701 担保品卖出  500             38.1500         部分成交        0               0               
09:30:47        1000307635      0104000001012885 300575          701 担保品卖出  800             38.1400         部分成交        0               0               
09:30:47        1160308935      0104000001012876 300575          701 担保品卖出  300             38.1400         部分成交        0               0               
09:30:47        1000307635      0104000001012887 300575          701 担保品卖出  100             38.1400         部分成交        0               0               
09:30:47        1160308935      0104000001012878 300575          701 担保品卖出  200             38.1400         部分成交        0               0               
09:30:47        1000307635      0104000001012889 300575          701 担保品卖出  100             38.1400         已成            0               0               
09:30:47        1160308935      0104000001012880 300575          701 担保品卖出  100             38.1400         已成            0               0               
09:30:48        1020306336      0102000001023728 300657          701 担保品卖出  1100            20.1900         部分成交        0               0               
09:30:48        1020306336      0102000001023730 300657          701 担保品卖出  4100            20.1900         已成            0               0               
09:30:48        1020306315      WTD:1690500023  600233          701 担保品卖出  -3300           16.4900         已撤            0               0               
09:30:48        1040307615      WTD:1690500024  600233          701 担保品卖出  -3300           16.4900         已撤            0               0               
09:30:48        1000307637      0103000000999321 000910          701 担保品卖出  400             16.3800         部分成交        0               0               
09:30:48        1120309315      0102000001026060 002791          701 担保品卖出  -100            88.7100         已撤            0               0               
09:30:48        1120309311      0102000001026584 300298          701 担保品卖出  -100            31.8600         部撤            0               0               
09:30:49        1080309437      0101000001070157 300760          701 担保品卖出  100             298.9400        已成            0               0               
09:30:49        1100306236      0101000001070451 300760          701 担保品卖出  100             298.9400        已成            0               0               
09:30:49        1120309333      0102000001033234 300087          701 担保品卖出  1800            13.6700         已成            0               0               
09:30:49        1020306339      0103000001007360 300244          701 担保品卖出  200             34.9400         部分成交        0               0               
09:30:49        1000307637      0103000001008002 000910          701 担保品卖出  300             16.3700         部分成交        0               0               
09:30:49        1080309439      0103000001008054 300244          701 担保品卖出  100             34.9400         部分成交        0               0               
09:30:49        1080309439      0103000001008065 300244          701 担保品卖出  200             34.9400         部分成交        0               0               
09:30:49        1020306339      0103000001008052 300244          701 担保品卖出  200             34.9400         已成            0               0               
09:30:49        1080309439      0103000001008872 300244          701 担保品卖出  100             34.9400         已成            0               0               
09:30:50        1140305041      0103000001013396 000710          701 担保品卖出  200             65.2400         已成            0               0               
09:30:50        1160308941      0103000001013417 000710          701 担保品卖出  200             65.2400         已成            0               0               
09:30:50        1040307641      0103000001013961 000910          701 担保品卖出  400             16.3500         部分成交        0               0               
09:30:50        1040307641      0103000001013963 000910          701 担保品卖出  1300            16.3500         已成            0               0               
09:30:50        1060306640      0102000001040959 002075          701 担保品卖出  600             14.4400         部分成交        0               0               
09:30:50        1060306640      0102000001040961 002075          701 担保品卖出  2300            14.4400         部分成交        0               0               
09:30:50        1060306640      0102000001040963 002075          701 担保品卖出  3400            14.4400         已成            0               0               
09:30:50        1100306215      0103000001014921 300475          701 担保品卖出  -10100          8.8300          已撤            0               0               
09:30:51        1060306641      0104000001034113 002603          701 担保品卖出  200             32.1100         部分成交        0               0               
09:30:51        1060306641      0104000001034115 002603          701 担保品卖出  1100            32.0800         部分成交        0               0               
09:30:51        1060306641      0104000001034117 002603          701 担保品卖出  200             32.0800         部分成交        0               0               
09:30:51        1060306641      0104000001034119 002603          701 担保品卖出  200             32.0800         部分成交        0               0               
09:30:51        1060306641      0104000001034365 002603          701 担保品卖出  300             32.0800         部分成交        0               0               
09:30:51        1060306641      0104000001034504 002603          701 担保品卖出  200             32.0800         部分成交        0               0               
09:30:51        1060306641      0104000001034609 002603          701 担保品卖出  200             32.0800         部分成交        0               0               
09:30:51        1060306641      0104000001034742 002603          701 担保品卖出  100             32.0800         部分成交        0               0               
09:30:51        1060306641      0104000001034776 002603          701 担保品卖出  400             32.0800         部分成交        0               0               
09:30:51        1060306641      0104000001034857 002603          701 担保品卖出  6200            32.0800         已成            0               0               
09:30:51        1080309442      0104000001034859 002603          701 担保品卖出  3800            32.0800         部分成交        0               0               
09:30:51        1080309442      0104000001035373 002603          701 担保品卖出  100             32.0800         部分成交        0               0               
09:30:51        1080309442      0104000001035830 002603          701 担保品卖出  2500            32.0800         部分成交        0               0               
09:30:51        1080309442      0104000001036004 002603          701 担保品卖出  200             32.0800         部分成交        0               0               
09:30:51        1080309442      0104000001036221 002603          701 担保品卖出  300             32.0800         部分成交        0               0               
09:30:51        1080309442      0104000001036379 002603          701 担保品卖出  2200            32.0800         已成            0               0               
09:30:51        1020306344      0104000001036972 300390          701 担保品卖出  2400            14.0700         部分成交        0               0               
09:30:51        1020306344      0104000001036974 300390          701 担保品卖出  100             14.0700         部分成交        0               0               
09:30:51        1120309344      0103000001020072 300244          701 担保品卖出  300             34.9500         部分成交        0               0               
09:30:51        1080309444      0103000001020016 300244          701 担保品卖出  500             34.9600         已成            0               0               
09:30:51        1120309316      0102000001048262 002791          701 担保品卖出  -100            88.7100         已撤            0               0               
09:30:52        1020306317      WTD:1690500026  600350          701 担保品卖出  -1800           6.1800          部撤            0               0               
09:30:52        1140305034      0101000001088506 300489          701 担保品卖出  100             43.9000         已成            0               0               
09:30:52        1060306645      0104000001041500 300119          701 担保品卖出  100             21.0400         部分成交        0               0               
09:30:52        1080309446      0104000001041526 300119          701 担保品卖出  400             21.0400         已成            0               0               
09:30:52        1060306645      0104000001041524 300119          701 担保品卖出  300             21.0400         已成            0               0               
09:30:52        1100306241      0104000001043356 002937          701 担保品卖出  200             14.8500         已成            0               0               
09:30:52        1000307647      0104000001043407 002603          701 担保品卖出  2000            32.1100         部分成交        0               0               
09:30:52        1000307647      0104000001043548 002603          701 担保品卖出  800             32.1100         部分成交        0               0               
09:30:52        1000307647      0104000001043745 002603          701 担保品卖出  100             32.1100         部分成交        0               0               
09:30:52        1000307647      0104000001043940 002603          701 担保品卖出  1000            32.1100         部分成交        0               0               
09:30:52        1000307647      0104000001044101 002603          701 担保品卖出  100             32.1100         部分成交        0               0               
09:30:52        1000307637      0103000001027143 000910          701 担保品卖出  1500            16.3700         部分成交        0               0               
09:30:52        1020306347      0104000001044448 002603          701 担保品卖出  200             32.1100         部分成交        0               0               
09:30:52        1000307647      0104000001044446 002603          701 担保品卖出  800             32.1100         已成            0               0               
09:30:53        1020306347      0104000001044936 002603          701 担保品卖出  200             32.1100         部分成交        0               0               
09:30:53        1020306347      0104000001044948 002603          701 担保品卖出  1100            32.1100         部分成交        0               0               
09:30:53        1020306347      0104000001044985 002603          701 担保品卖出  500             32.1100         部分成交        0               0               
09:30:53        1020306347      0104000001045061 002603          701 担保品卖出  600             32.1100         部分成交        0               0               
09:30:53        1020306347      0104000001045116 002603          701 担保品卖出  1000            32.1100         部分成交        0               0               
09:30:53        1020306347      0104000001045343 002603          701 担保品卖出  1200            32.1100         已成            0               0               
09:30:53        1120309344      0103000001029393 300244          701 担保品卖出  200             34.9500         已成            0               0               
09:30:53        1100306246      0101000001096138 300760          701 担保品卖出  100             298.4000        已成            0               0               
09:30:53        1120309347      0101000001096426 300760          701 担保品卖出  100             298.4000        已成            0               0               
09:30:53        1080309449      0103000001032168 300363          701 担保品卖出  800             30.2500         已成            0               0               
09:30:53        1100306248      0103000001032171 300363          701 担保品卖出  800             30.2500         已成            0               0               
09:30:53        1100306247      0104000001048867 002603          701 担保品卖出  300             32.1600         部分成交        0               0               
09:30:53        1000307622      0103000001033351 000910          701 担保品卖出  -4300           16.3900         已撤            0               0               
09:30:53        1120309322      0103000001033347 300636          701 担保品卖出  -300            39.3300         已撤            0               0               
09:30:53        1140305023      0103000001033349 300636          701 担保品卖出  -300            39.3300         已撤            0               0               
09:30:53        1160308922      0101000001098617 002042          701 担保品卖出  -2100           6.3200          已撤            0               0               
09:30:54        1060306649      0104000001050293 300390          701 担保品卖出  100             14.0600         部分成交        0               0               
09:30:54        1100306247      0104000001050202 002603          701 担保品卖出  400             32.1600         部分成交        0               0               
09:30:54        1100306247      0104000001050234 002603          701 担保品卖出  500             32.1600         部分成交        0               0               
09:30:54        1160308937      0101000001099636 002034          701 担保品卖出  100             17.7300         部分成交        0               0               
