时间            委托编号        证券代码        交易业务        委托数量        委托价格        委托状态        
09:37:00.164    1140305248      002059          700 担保品买入  200             4.7200          已成            
09:37:00.164    1160309148      603881          700 担保品买入  300             94.0600         已成            
09:37:00.201    1020306548      300298          700 担保品买入  1800            31.6400         已成            
09:37:00.201    1100306446      300651          700 担保品买入  600             35.5100         已成            
09:37:00.202    1060306847      300358          700 担保品买入  2900            8.4300          已撤            
09:37:00.209    1120309548      300573          700 担保品买入  500             141.7300        部撤            
09:37:00.209    1140305249      300451          700 担保品买入  1900            16.3900         已成            
09:37:00.209    1160309149      300663          700 担保品买入  3400            26.1100         已成            
09:37:00.212    1000307848      300671          700 担保品买入  900             27.4200         已成            
09:37:00.214    1020306549      300715          700 担保品买入  1100            40.5000         已成            
09:37:00.245    1040307849      300463          700 担保品买入  5000            55.6700         已成            
09:37:03.023    1080309649      300520          700 担保品买入  300             18.2000         已成            
09:37:03.023    1100306447      300702          700 担保品买入  200             102.6200        已成            
09:37:03.337    1140305250      300623          700 担保品买入  3500            26.0900         已成            
09:37:03.337    1160309150      000426          701 担保品卖出  9000            7.2800          已成            
09:37:03.405    1020306550      002238          700 担保品买入  1200            11.1700         已成            
09:37:03.405    1180306451      000636          700 担保品买入  1600            29.4000         已成            
09:37:03.804    1080309650      603919          700 担保品买入  3300            15.6600         已成            
09:37:03.804    1120309550      603868          700 担保品买入  1800            48.4500         已成            
09:37:03.804    1140305251      603456          700 担保品买入  4400            28.0200         已成            
09:37:03.841    1160309151      603486          700 担保品买入  1900            31.0700         已成            
09:37:05.043    1140305252      300598          700 担保品买入  600             172.8300        已成            
09:37:05.724    1000307851      300073          700 担保品买入  3000            32.9800         已成            
09:37:05.724    1020306552      002891          700 担保品买入  700             41.7400         已成            
09:37:05.724    1040307852      002635          700 担保品买入  1800            24.4400         已成            
09:37:05.724    1160309152      300053          700 担保品买入  1200            11.5500         已成            
09:37:05.724    1180306453      300146          700 担保品买入  1300            21.1600         已成            
09:37:05.984    1060306851      300298          700 担保品买入  1200            31.6400         已成            
09:37:05.984    1080309652      002947          701 担保品卖出  400             57.7800         已成            
09:37:05.984    1100306450      603160          700 担保品买入  100             215.7400        已成            
09:37:05.984    1120309552      300702          700 担保品买入  500             102.6400        已撤            
09:37:06.044    1140305253      600438          700 担保品买入  6000            15.2400         已成            
09:37:06.134    1180306454      600503          700 担保品买入  28300           4.1700          已成            
09:37:06.485    1000307852      600521          700 担保品买入  7900            33.0400         已成            
09:37:07.326    1120309553      600330          700 担保品买入  4800            10.1300         已成            
09:37:58.660    1020306572      600053          700 担保品买入  400             27.1100         已成            
09:37:59.742    1040307872      000049          700 担保品买入  2200            52.2800         已成            
09:38:00.028    1100306470      603686          700 担保品买入  2400            23.1600         已成            
09:38:00.028    1120309572      601799          700 担保品买入  300             121.0500        已成            
09:38:00.028    1140305273      002190          700 担保品买入  600             22.4800         已成            
09:38:00.028    1160309173      002324          701 担保品卖出  2600            14.7800         已成            
09:38:00.068    1160309174      002078          701 担保品卖出  1000            9.7200          已成            
09:38:00.076    1120309573      300453          700 担保品买入  10500           18.8900         已撤            
09:38:00.076    1180306474      603301          700 担保品买入  1600            45.8000         已成            
09:38:00.078    1080309673      000913          701 担保品卖出  1400            13.0300         已成            
09:38:00.078    1180306475      000910          700 担保品买入  22200           16.3000         部撤            
09:38:00.152    1040307874      603666          700 担保品买入  800             107.3700        已成            
09:38:00.152    1100306472      002815          700 担保品买入  2000            20.0100         已成            
09:38:00.152    1140305275      002653          700 担保品买入  2700            25.9700         已成            
09:38:00.152    1160309175      603661          700 担保品买入  100             49.3200         已成            
09:38:00.222    1020306575      002918          700 担保品买入  1800            32.9700         已成            
09:38:00.222    1060306874      600559          700 担保品买入  11700           10.4800         已成            
09:38:00.248    1100306473      300760          700 担保品买入  700             295.8700        已成            
09:38:00.248    1120309575      300701          700 担保品买入  700             33.2700         部撤            
09:38:00.248    1140305276      300740          700 担保品买入  6600            14.8300         已成            
09:38:00.248    1160309176      600199          700 担保品买入  1600            5.7500          已成            
09:38:00.248    1180306477      603486          701 担保品卖出  1900            31.1600         已撤            
09:38:03.298    1020306576      300298          700 担保品买入  1100            31.7600         已撤            
09:38:03.298    1040307876      000049          700 担保品买入  1900            52.3400         已成            
09:38:03.320    1080309676      300393          701 担保品卖出  26700           7.9200          已成            
09:38:03.429    1100306474      002371          701 担保品卖出  1300            165.9300        已成            
09:38:03.429    1120309576      002587          700 担保品买入  200             5.7600          已成            
09:38:03.429    1140305277      002120          700 担保品买入  2100            25.2500         已成            
09:38:03.600    1160309177      002382          700 担保品买入  3700            29.0700         已成            
09:38:03.821    1000307876      300598          700 担保品买入  200             173.7100        已成            
09:38:03.821    1180306478      300485          700 担保品买入  10400           22.4400         已成            
09:38:03.911    1020306577      300526          700 担保品买入  700             123.1100        部撤            
09:38:03.911    1040307877      300632          700 担保品买入  600             16.5900         已成            
09:38:04.069    1060306876      300492          700 担保品买入  900             70.4800         已撤            
09:38:04.069    1080309677      603301          700 担保品买入  1700            45.8700         已成            
09:38:04.195    1100306475      300497          700 担保品买入  3700            18.6500         已成            
09:38:04.195    1160309178      300455          700 担保品买入  300             15.1300         已撤            
09:38:04.195    1180306479      600079          700 担保品买入  5600            24.9100         已成            
09:38:04.740    1060306877      603666          700 担保品买入  800             107.4800        已成            
09:38:05.140    1100306476      002635          700 担保品买入  6000            24.3300         已成            
09:38:05.338    1120309578      002891          700 担保品买入  1100            41.8200         已撤            
09:38:05.338    1140305279      600641          700 担保品买入  2800            22.5300         已成            
09:38:05.338    1160309179      600812          700 担保品买入  13800           12.2200         已成            
09:38:05.579    1000307878      002947          701 担保品卖出  400             57.4000         已成            
09:38:05.579    1020306579      600909          700 担保品买入  200             6.7100          已成            
09:38:06.176    1040307879      300393          701 担保品卖出  8100            7.9200          已成            
09:38:06.176    1060306878      300702          700 担保品买入  400             103.7200        已成            
09:38:06.292    1080309679      300485          700 担保品买入  10400           22.4500         已成            
09:38:06.572    1100306477      300598          700 担保品买入  100             173.7100        已成            
09:38:06.572    1120309579      300545          700 担保品买入  900             31.3400         已成            
09:38:59.308    1160309197      603456          700 担保品买入  5100            28.3000         已撤            
09:38:59.688    1000307896      603538          700 担保品买入  400             52.2900         已成            
09:38:59.688    1180306498      603129          700 担保品买入  300             68.2100         已成            
09:38:59.919    1020306597      603700          700 担保品买入  900             29.0600         已成            
09:39:00.019    1040307897      002918          700 担保品买入  800             32.7700         已成            
09:39:00.019    1080309697      002120          700 担保品买入  400             25.3700         已成            
09:39:00.071    1140305298      000799          700 担保品买入  3300            58.0100         已成            
09:39:00.120    1160309198      002603          700 担保品买入  11700           31.6900         已成            
09:39:00.127    1180306499      002044          701 担保品卖出  3900            13.4500         已成            
09:39:00.244    1060306897      300132          700 担保品买入  3300            22.7000         已成            
09:39:00.244    1080309698      000931          700 担保品买入  2800            10.8800         已成            
09:39:00.250    1000307897      002947          701 担保品卖出  200             57.2400         已成            
09:39:00.250    1020306598      300676          700 担保品买入  500             139.3300        已成            
09:39:00.366    1100306496      300363          700 担保品买入  2100            30.0800         已撤            
09:39:00.366    1140305299      002481          700 担保品买入  1500            17.4000         已撤            
09:39:00.366    1160309199      300298          700 担保品买入  2700            32.0700         部撤            
09:39:03.149    1000307898      601137          700 担保品买入  1200            14.8700         已成            
09:39:03.149    1040307899      000799          700 担保品买入  5700            57.8800         已撤            
09:39:03.567    1060306898      300702          700 担保品买入  200             103.5000        已撤            
09:39:03.823    1100306497      300573          700 担保品买入  600             142.5500        部撤            
09:39:04.091    1160309200      300558          700 担保品买入  400             120.5600        已成            
09:39:04.265    1020306600      300598          700 担保品买入  100             174.3800        已成            
09:39:04.801    1060306899      603538          700 担保品买入  500             52.2900         已成            
09:39:04.813    1040307900      603083          700 担保品买入  700             38.1700         已撤            
09:39:05.123    1100306498      600812          700 担保品买入  19800           12.1300         已成            
09:39:05.429    1120309600      002603          700 担保品买入  41500           31.6500         已撤            
09:39:05.429    1140305301      300132          700 担保品买入  1900            22.6700         已成            
09:39:05.429    1160309201      002918          700 担保品买入  400             32.8100         已成            
09:39:05.832    1000307900      300233          700 担保品买入  1900            31.1000         已成            
09:39:05.832    1020306601      002947          701 担保品卖出  200             57.1800         已成            
09:39:05.832    1060306900      300701          700 担保品买入  200             33.4600         已成            
09:39:07.056    1120309601      300598          700 担保品买入  200             174.3800        已撤            
09:39:07.061    1160309202      300526          700 担保品买入  500             123.3700        已成            
09:39:59.969    1080309717      000503          700 担保品买入  3700            12.0100         已成            
09:40:00.061    1000307917      000736          701 担保品卖出  4100            6.9400          部撤            
09:40:00.064    1040307918      603733          701 担保品卖出  1000            16.7400         已成            
09:40:00.064    1060306917      002050          701 担保品卖出  300             21.6400         已成            
09:40:00.071    1120309618      002059          701 担保品卖出  200             4.7600          已撤            
09:40:00.071    1140305319      603538          700 担保品买入  900             52.4500         已撤            
09:40:00.071    1160309219      600676          701 担保品卖出  2500            5.7600          已撤            
09:40:00.077    1080309719      300658          700 担保品买入  1500            29.3400         已撤            
09:40:00.087    1180306520      002019          701 担保品卖出  4000            23.1600         已成            
09:40:00.124    1020306620      601028          700 担保品买入  17400           9.4500          已成            
09:40:00.124    1060306919      300390          701 担保品卖出  200             14.0200         已成            
09:40:00.124    1080309720      002581          701 担保品卖出  5800            26.5400         已成            
09:40:00.124    1100306517      002709          701 担保品卖出  1000            32.7500         已成            
09:40:00.124    1120309619      002706          701 担保品卖出  5200            15.2400         已成            
09:40:00.124    1140305320      603986          701 担保品卖出  1500            232.2700        已成            
09:40:00.124    1160309220      603823          701 担保品卖出  14600           20.2200         已成            
09:40:00.124    1180306521      002850          701 担保品卖出  800             63.9000         已成            
09:40:00.149    1100306518      300298          700 担保品买入  1200            32.3000         已成            
09:40:00.161    1160309221      600750          701 担保品卖出  2200            12.5500         已成            
09:40:00.161    1180306522      600861          700 担保品买入  1300            14.5200         已成            
09:40:03.077    1060306920      300226          701 担保品卖出  200             75.1700         已撤            
09:40:03.139    1140305322      603520          700 担保品买入  300             82.0300         已撤            
09:40:03.264    1000307921      603229          700 担保品买入  1900            64.3000         已成            
09:40:03.264    1160309222      300010          700 担保品买入  7600            17.9000         已成            
09:40:03.266    1180306523      603127          700 担保品买入  100             91.8200         已成            
09:40:03.384    1100306520      000636          700 担保品买入  9600            29.5200         部撤            
09:40:03.384    1140305323      300453          700 担保品买入  1300            19.0000         已成            
09:40:03.473    1000307922      300552          700 担保品买入  100             40.3800         已成            
09:40:03.473    1160309223      300551          701 担保品卖出  300             17.5800         已成            
09:40:03.565    1060306922      300485          701 担保品卖出  6600            22.6700         已成            
09:40:03.588    1100306521      300526          700 担保品买入  300             123.7900        已撤            
09:40:03.625    1160309224      300455          700 担保品买入  300             15.2700         已成            
09:40:03.967    1060306923      603868          700 担保品买入  2000            48.1900         已成            
09:40:04.195    1120309624      603733          701 担保品卖出  500             16.7400         已撤            
09:40:05.072    1040307925      603027          700 担保品买入  1800            28.0700         已撤            
09:40:05.072    1060306924      603823          701 担保品卖出  10100           20.2200         已成            
09:40:05.072    1080309725      603799          701 担保品卖出  8000            40.1100         已成            
09:40:05.083    1100306523      603712          701 担保品卖出  2200            35.9800         已成            
09:40:05.340    1140305326      600655          700 担保品买入  700             8.9600          已成            
09:40:05.340    1160309226      002850          701 担保品卖出  800             63.9000         已成            
09:40:05.340    1180306527      002810          700 担保品买入  900             30.8000         已成            
09:40:05.343    1000307925      300341          701 担保品卖出  100             8.8600          已成            
09:40:06.077    1020306626      300453          700 担保品买入  2200            18.9500         已撤            
09:40:06.077    1040307926      300010          700 担保品买入  8700            17.9100         已成            
09:40:06.086    1100306524      300702          700 担保品买入  200             104.8000        已成            
09:40:06.086    1140305327      300677          701 担保品卖出  600             117.8800        已撤            
09:40:06.168    1160309227      300485          701 担保品卖出  6600            22.6600         部撤            
09:40:59.117    1080309740      603127          700 担保品买入  600             92.3800         已成            
09:41:00.011    1140305341      603883          701 担保品卖出  700             98.4700         已成            
09:41:00.011    1160309241      000736          701 担保品卖出  4800            6.9200          部撤            
09:41:00.011    1180306542      002241          701 担保品卖出  1500            27.1600         已成            
09:41:00.202    1020306641      603638          700 担保品买入  1000            44.1800         已撤            
09:41:00.241    1060306940      002866          701 担保品卖出  600             15.0700         已成            
09:41:00.241    1120309641      002891          701 担保品卖出  3600            42.0100         已成            
09:41:00.355    1140305342      300413          700 担保品买入  500             62.7400         已成            
09:41:00.392    1000307941      300677          701 担保品卖出  300             117.1400        已成            
09:41:00.392    1160309242      300684          701 担保品卖出  400             33.9700         已成            
09:41:00.393    1020306642      600363          701 担保品卖出  100             14.5500         已成            
09:41:00.393    1180306543      300709          701 担保品卖出  1000            94.7900         已成            
09:41:03.126    1060306941      000736          701 担保品卖出  700             6.9100          已成            
09:41:03.327    1100306540      603883          701 担保品卖出  100             98.3500         已成            
09:41:03.327    1120309642      603876          700 担保品买入  12600           13.9500         已成            
09:41:03.414    1160309243      002241          701 担保品卖出  5600            27.1200         已成            
09:41:03.566    1000307942      603520          700 担保品买入  500             82.8200         已撤            
09:41:03.914    1040307943      300433          701 担保品卖出  8600            24.4700         已成            
09:41:04.512    1080309743      300496          701 担保品卖出  1500            67.9100         已成            
09:41:04.512    1100306541      300709          701 担保品卖出  1000            94.7900         已成            
09:41:04.617    1120309643      300677          701 担保品卖出  800             117.3400        已成            
09:41:05.406    1000307943      002484          701 担保品卖出  1700            9.6000          已成            
09:41:05.905    1040307944      300684          701 担保品卖出  400             33.9700         已成            
09:41:05.905    1080309744      300381          701 担保品卖出  5600            14.9900         已成            
09:41:06.506    1100306542      300433          701 担保品卖出  7000            24.4700         已成            
09:41:06.509    1120309644      300496          701 担保品卖出  1500            67.9300         已成            
09:41:59.126    1080309757      600984          701 担保品卖出  2900            22.6200         已成            
09:41:59.165    1120309657      603669          701 担保品卖出  400             8.5300          已撤            
09:41:59.671    1160309258      000736          701 担保品卖出  7400            6.9400          部撤            
09:42:00.038    1020306658      002106          701 担保品卖出  2700            12.3900         已成            
09:42:00.038    1040307958      002241          701 担保品卖出  12200           27.1700         已成            
09:42:00.063    1080309758      002030          700 担保品买入  5700            27.0800         已成            
09:42:00.138    1040307959      000990          701 担保品卖出  200             13.1100         已成            
09:42:00.140    1020306660      600885          700 担保品买入  600             38.8900         已成            
09:42:00.143    1080309760      603799          701 担保品卖出  9400            39.8400         已成            
09:42:00.145    1180306561      002594          701 担保品卖出  2800            67.4900         已成            
09:42:00.182    1100306558      002850          701 担保品卖出  200             64.6300         已成            
09:42:00.182    1120309660      300299          701 担保品卖出  24100           8.9700          已撤            
09:42:00.182    1140305361      300381          701 担保品卖出  800             15.0000         已成            
09:42:00.203    1000307960      300684          701 担保品卖出  1800            34.0100         部撤            
09:42:00.203    1160309261      300149          701 担保品卖出  2800            18.5200         已成            
09:42:00.203    1180306562      300677          701 担保品卖出  3200            117.8300        已成            
09:42:03.304    1040307961      300663          701 担保品卖出  3400            26.1000         已成            
09:42:03.397    1080309761      002241          701 担保品卖出  3700            27.1800         已成            
09:42:03.407    1100306559      600984          701 担保品卖出  3500            22.5900         部撤            
09:42:03.686    1120309661      603520          700 担保品买入  600             83.1200         已撤            
09:42:04.006    1000307961      300489          700 担保品买入  100             43.0500         已成            
09:42:04.074    1020306662      300568          701 担保品卖出  1300            19.1700         已成            
09:42:04.614    1040307962      300595          701 担保品卖出  500             63.5400         已成            
09:42:04.788    1120309662      300485          701 担保品卖出  2300            22.5300         已撤            
09:42:04.788    1160309263      002030          700 担保品买入  5800            27.0900         已成            
09:42:04.789    1140305363      300496          701 担保品卖出  400             67.8500         已成            
09:42:04.795    1180306564      300636          701 担保品卖出  1700            38.8300         已撤            
09:42:04.849    1000307962      300618          701 担保品卖出  500             62.9900         已成            
09:42:05.291    1040307963      600804          701 担保品卖出  23400           9.0900          已成            
09:42:05.291    1060306962      300684          701 担保品卖出  600             34.0100         已撤            
09:42:05.450    1080309763      002815          701 担保品卖出  2000            19.8500         已成            
09:42:05.744    1100306561      300073          701 担保品卖出  5100            33.3300         已成            
09:42:06.465    1140305364      300485          701 担保品卖出  4200            22.5000         已成            
09:42:06.905    1020306664      300613          701 担保品卖出  100             100.7600        已撤            
09:42:06.905    1160309264      300558          701 担保品卖出  300             120.9300        已成            
09:42:06.917    1040307964      300618          701 担保品卖出  900             62.9900         已撤            
09:42:59.492    1040307976      600132          700 担保品买入  400             63.7900         已成            
09:43:00.003    1080309776      002271          700 担保品买入  4000            39.8800         已成            
09:43:00.015    1000307976      002030          700 担保品买入  26600           27.0900         已成            
09:43:00.107    1020306677      002044          701 担保品卖出  1600            13.3800         已成            
09:43:00.107    1040307977      002059          701 担保品卖出  200             4.7500          已撤            
09:43:00.107    1080309777      002572          701 担保品卖出  1700            22.1400         已成            
09:43:00.190    1100306575      603131          701 担保品卖出  300             17.8000         已成            
09:43:00.190    1120309677      300009          700 担保品买入  3400            16.5400         已成            
09:43:00.190    1140305378      300149          701 担保品卖出  3600            18.4800         已成            
09:43:03.719    1160309278      603520          700 担保品买入  500             83.7100         已成            
09:43:03.721    1000307977      002271          700 担保品买入  6800            39.8900         已成            
09:43:05.123    1060306977      002572          701 担保品卖出  1200            22.1400         已成            
09:43:05.166    1040307978      300709          701 担保品卖出  900             94.8800         已成            
09:43:05.376    1080309778      300149          701 担保品卖出  3600            18.5000         已成            
09:43:05.686    1100306576      300636          701 担保品卖出  1400            38.8000         已成            
09:44:00.003    1020306690      300413          700 担保品买入  900             62.6900         已成            
09:44:00.003    1140305390      600645          701 担保品卖出  700             24.2200         已成            
09:44:00.003    1180306591      300149          701 担保品卖出  500             18.5900         已成            
09:44:00.005    1040307989      300393          701 担保品卖出  1300            7.8300          已成            
09:44:00.005    1060306989      002850          700 担保品买入  800             63.1900         已成            
09:44:00.005    1100306588      000799          701 担保品卖出  3300            58.6500         已成            
09:44:00.152    1120309690      601231          701 担保品卖出  7100            21.6400         已成            
09:44:03.047    1160309291      000736          701 担保品卖出  7900            6.9300          已成            
09:44:05.014    1040307991      600804          701 担保品卖出  4900            9.1700          已撤            
09:44:06.068    1100306590      600478          701 担保品卖出  6100            4.7300          已成            
09:44:06.068    1120309692      600363          700 担保品买入  100             14.6100         已成            
09:44:59.062    1060307001      600984          701 担保品卖出  200             22.5800         已成            
09:45:00.010    1140305403      002891          700 担保品买入  1500            41.8100         已成            
09:45:00.195    1000308002      002603          700 担保品买入  14700           31.8400         已成            
09:45:00.195    1020306703      300636          701 担保品卖出  300             38.5900         已成            
09:45:00.195    1040308002      002557          701 担保品卖出  800             56.4000         已成            
09:45:00.195    1060307002      300019          700 担保品买入  17800           12.1500         已撤            
09:45:00.195    1080309803      300662          701 担保品卖出  1200            42.8400         已撤            
09:45:00.195    1100306601      300016          701 担保品卖出  20200           11.6500         部撤            
09:45:00.195    1140305404      300390          700 担保品买入  7600            13.8900         已成            
09:45:00.195    1180306604      002030          700 担保品买入  200             27.1000         已成            
09:45:00.196    1180306605      300115          700 担保品买入  6700            21.8500         部撤            
09:45:03.340    1000308003      300677          701 担保品卖出  200             117.3400        已成            
09:45:05.007    1160309305      603986          700 担保品买入  500             230.6700        已成            
09:45:05.060    1000308004      300390          700 担保品买入  4800            13.8900         部撤            
09:45:05.060    1020306705      002557          701 担保品卖出  800             56.4100         部撤            
09:45:05.248    1040308004      002603          700 担保品买入  13300           31.8400         已撤            
09:45:05.248    1060307004      603659          701 担保品卖出  300             100.0600        已撤            
09:45:05.248    1100306603      300685          701 担保品卖出  300             68.2600         已成            
09:45:05.497    1140305406      300115          700 担保品买入  3800            21.8800         已成            
09:45:59.955    1080309823      002075          700 担保品买入  15500           13.7300         已成            
09:46:00.121    1120309724      300119          701 担保品卖出  300             21.0200         已成            
09:46:00.121    1140305424      300381          701 担保品卖出  6000            15.0900         已撤            
09:46:00.122    1000308027      002271          700 担保品买入  8600            39.7800         已成            
09:46:00.144    1040308026      600233          700 担保品买入  5900            15.5400         已成            
09:46:03.273    1120309725      000049          701 担保品卖出  1400            53.2200         已成            
09:46:03.644    1000308028      300632          701 担保品卖出  600             16.6900         已成            
09:46:03.644    1180306623      300331          701 担保品卖出  700             31.4400         已成            
09:46:05.197    1040308028      600804          701 担保品卖出  4900            9.0900          已成            
09:46:05.837    1060307026      300299          701 担保品卖出  33100           8.7400          已成            
09:46:06.118    1080309825      600233          700 担保品买入  13400           15.5400         已成            
09:46:58.788    1140305449      603113          700 担保品买入  4400            11.9900         已成            
09:47:00.007    1180306643      603688          701 担保品卖出  7100            22.5400         已成            
09:47:00.138    1120309746      300567          701 担保品卖出  900             75.3500         已成            
09:47:03.054    1180306644      600233          700 担保品买入  8700            15.4500         已成            
09:47:04.401    1060307047      002036          700 担保品买入  4300            12.4100         已成            
09:47:05.097    1140305451      002891          700 担保品买入  300             41.6800         已撤            
09:47:05.993    1160309354      300393          700 担保品买入  1300            7.6100          已成            
09:47:05.993    1180306646      600233          700 担保品买入  8200            15.4700         已成            
09:47:34.649    1040308064      000936          701 担保品卖出  16600           13.0500         已成            
09:47:35.001    1060307058      600655          701 担保品卖出  700             8.9000          已成            
09:48:00.013    1000308065      600609          701 担保品卖出  11500           6.7200          已成            
09:48:00.013    1020306763      002410          701 担保品卖出  600             66.5400         已成            
09:48:00.013    1100306662      002891          700 担保品买入  800             41.8200         已成            
09:48:00.013    1120309763      002410          701 担保品卖出  300             66.6400         已撤            
09:48:04.664    1120309764      002603          700 担保品买入  7600            31.8600         已成            
09:48:05.151    1160309374      300595          701 担保品卖出  600             63.4200         已成            
09:48:05.651    1000308066      300391          700 担保品买入  1400            13.0000         已成            
09:48:05.651    1180306658      002891          700 担保品买入  600             41.7900         已成            
09:48:58.661    1100306676      600135          701 担保品卖出  300             6.8100          已撤            
09:48:58.856    1120309782      601231          701 担保品卖出  500             21.4900         已成            
09:48:59.081    1140305482      002375          701 担保品卖出  1500            10.3000         已成            
09:49:00.037    1100306677      300016          701 担保品卖出  15700           11.7000         已成            
09:49:00.037    1180306675      300007          701 担保品卖出  2900            15.8200         已成            
09:49:00.521    1080309877      300685          701 担保品卖出  700             68.0200         已成            
09:49:04.502    1000308082      603116          701 担保品卖出  38100           7.4400          已成            
09:50:00.215    1160309405      300299          701 担保品卖出  21200           8.7700          已撤            
09:50:00.218    1140305500      601606          701 担保品卖出  8700            12.8600         已成            
09:50:00.222    1180306691      603258          701 担保品卖出  500             49.3600         已成            
09:50:00.398    1060307098      300685          701 担保品卖出  700             67.7800         已撤            
09:50:00.398    1100306699      600199          701 担保品卖出  1600            5.8100          已成            
09:50:04.906    1060307099      603990          700 担保品买入  600             50.4300         已成            
09:50:59.425    1040308121      000049          701 担保品卖出  800             53.6800         已成            
09:51:00.023    1160309420      002749          700 担保品买入  900             13.2000         已撤            
09:51:00.144    1060307114      300113          701 担保品卖出  300             26.6600         已成            
09:51:00.144    1100306716      000049          701 担保品卖出  1100            53.6200         已成            
09:51:05.825    1000308116      300316          701 担保品卖出  400             23.9100         已成            
09:51:58.594    1140305525      002410          701 担保品卖出  400             66.5400         已成            
09:51:59.060    1020306825      601968          701 担保品卖出  200             5.5300          已成            
09:51:59.712    1040308136      600478          700 担保品买入  6100            4.7600          已成            
09:52:00.019    1060307127      300073          701 担保品卖出  800             33.4100         已成            
09:52:00.190    1040308137      300227          701 担保品卖出  5000            10.0200         部撤            
09:52:00.190    1060307128      603823          700 担保品买入  2300            19.9000         已成            
09:52:00.193    1080309926      300623          701 担保品卖出  3500            26.9500         已成            
09:52:00.216    1120309826      603358          700 担保品买入  4200            19.1600         已成            
09:52:03.399    1160309435      000049          701 担保品卖出  400             53.6000         已成            
09:52:03.399    1180306723      603258          701 担保品卖出  300             49.8600         已成            
09:52:04.555    1160309436      000799          701 担保品卖出  2600            58.6800         已成            
09:52:04.943    1060307129      603358          700 担保品买入  2400            19.1100         已成            
09:52:05.026    1080309929      300709          701 担保品卖出  700             96.8800         已成            
09:52:05.026    1100306732      603823          700 担保品买入  2100            19.9100         已成            
09:52:05.520    1120309828      601968          701 担保品卖出  100             5.5300          部撤            
09:52:59.330    1120309839      603258          701 担保品卖出  3800            50.2500         已撤            
09:53:00.020    1000308145      000027          701 担保品卖出  200             4.7800          已成            
09:53:00.125    1140305541      002603          700 担保品买入  4400            31.7600         已成            
09:53:00.308    1180306735      300709          701 担保品卖出  800             96.4900         已撤            
09:53:05.099    1140305542      002603          700 担保品买入  2600            31.7600         已成            
09:53:05.099    1180306736      603986          700 担保品买入  1000            231.9500        已撤            
09:54:00.006    1140305552      002375          701 担保品卖出  1500            10.5500         已成            
09:54:00.006    1160309463      300709          701 担保品卖出  600             95.5800         已成            
09:54:00.008    1180306749      002749          700 担保品买入  1000            13.2300         已撤            
09:54:00.154    1000308159      300358          701 担保品卖出  2900            8.8000          已成            
09:54:00.184    1040308166      300390          700 担保品买入  3000            14.1700         已成            
09:54:03.504    1080309953      603258          701 担保品卖出  3400            50.2500         已撤            
09:54:03.504    1120309854      000503          701 担保品卖出  3700            11.9800         已成            
09:54:05.093    1120309855      300299          701 担保品卖出  21200           8.8500          已撤            
09:54:05.093    1140305554      603986          700 担保品买入  500             233.2900        已成            
09:54:05.977    1160309465      300709          701 担保品卖出  600             95.5800         已成            
09:55:00.009    1040308182      603301          701 担保品卖出  2600            46.6700         已成            
09:55:00.319    1020306865      300227          701 担保品卖出  4800            10.0800         部撤            
09:55:00.319    1140305569      603986          700 担保品买入  300             233.0400        已成            
09:55:00.319    1180306763      300709          701 担保品卖出  100             95.5500         已成            
09:55:04.444    1020306866      603301          701 担保品卖出  700             46.6200         已撤            
09:55:04.444    1180306764      603730          701 担保品卖出  1400            33.9700         已成            
09:55:04.743    1040308184      300709          701 担保品卖出  200             95.5600         已成            
09:55:04.749    1060307172      603986          700 担保品买入  200             233.1800        已成            
09:55:04.869    1080309970      002603          700 担保品买入  12200           31.7300         已成            
09:55:06.113    1100306775      300381          700 担保品买入  800             14.8500         已成            
09:56:00.036    1040308192      300709          701 担保品卖出  300             95.0700         已成            
09:56:00.730    1140305579      002410          701 担保品卖出  6000            66.1900         已成            
09:56:03.960    1060307181      603883          700 担保品买入  600             96.0500         已撤            
09:56:59.801    1120309891      603520          700 担保品买入  100             80.7500         已成            
09:57:00.002    1000308197      300551          700 担保品买入  300             17.7600         已成            
09:57:03.284    1040308205      002308          700 担保品买入  4700            6.9200          已撤            
09:57:03.535    1060307193      000090          700 担保品买入  12100           6.8100          已成            
09:57:04.816    1120309893      002555          700 担保品买入  1000            42.4900         已成            
09:57:58.414    1120309904      002395          701 担保品卖出  200             18.1900         已成            
09:57:58.730    1160309514      002410          701 担保品卖出  2300            65.8600         已成            
09:58:00.012    1000308210      601968          700 担保品买入  200             5.5300          已成            
09:58:00.012    1040308218      300724          701 担保品卖出  100             87.9500         已成            
09:58:00.160    1080310004      002059          701 担保品卖出  200             4.7200          已成            
09:58:00.160    1120309905      603712          700 担保品买入  700             35.3100         已成            
09:58:05.329    1120309906      300034          700 担保品买入  800             18.5300         已成            
