时间            委托编号        成交编号        证券代码        交易业务        成交数量        成交价格        委托状态        汇总成交        汇总撤单        
14:05:40        1180289570      14563007        600126          700 担保品买入  200             9.9700          已成            0               0               
14:05:41        1060290074      0102000023642305 002409          700 担保品买入  100             47.2700         已成            0               0               
14:05:41        1080292385      0103000022756078 002549          700 担保品买入  600             7.7900          已成            0               0               
14:05:41        1100289674      0102000023642505 002600          700 担保品买入  700             10.0700         已成            0               0               
14:05:41        1000290687      0104000023637066 002324          700 担保品买入  100             14.4400         已成            0               0               
14:05:41        1140288592      0102000023642602 002008          700 担保品买入  100             34.0900         已成            0               0               
14:05:41        1120292242      14563466        603700          700 担保品买入  100             29.1200         已成            0               0               
14:05:41        1020289863      0103000022756477 300433          700 担保品买入  482             21.5900         部分成交        0               0               
14:05:41        1040291071      0103000022756563 002707          700 担保品买入  100             6.9400          已成            0               0               
14:05:41        1080292386      0102000023643092 002273          700 担保品买入  100             15.7200         已成            0               0               
14:05:41        1020289863      0103000022756479 300433          700 担保品买入  18              21.5900         已成            0               0               
14:05:41        1120292243      0101000024195401 000902          700 担保品买入  500             9.0100          已成            0               0               
14:05:42        1140288593      0102000023643469 000921          700 担保品买入  400             11.7200         已成            0               0               
14:05:41        1100289675      0101000024195350 002236          700 担保品买入  400             17.6300         已成            0               0               
14:05:42        1180289572      0102000023643700 300475          700 担保品买入  100             8.5000          已成            0               0               
14:05:41        1160291857      14564041        600330          700 担保品买入  100             10.0100         部分成交        0               0               
14:05:42        1000290688      14564270        603055          700 担保品买入  600             7.6600          已成            0               0               
14:05:42        1020289864      0103000022757260 002106          700 担保品买入  200             12.0700         部分成交        0               0               
14:05:42        1040291072      0101000024195786 000636          700 担保品买入  100             25.7000         已成            0               0               
14:05:41        1160291857      14564042        600330          700 担保品买入  100             10.0100         部分成交        0               0               
14:05:42        1020289864      0103000022757262 002106          700 担保品买入  100             12.0700         部分成交        0               0               
14:05:42        1020289864      0103000022757264 002106          700 担保品买入  100             12.0700         已成            0               0               
14:05:41        1160291857      14564043        600330          700 担保品买入  200             10.0200         部分成交        0               0               
14:05:42        1180289568      WTD:1690500004  603378          700 担保品买入  -100            44.0100         已撤            0               0               
14:05:42        1060290076      0102000023644045 002749          700 担保品买入  100             12.3400         已成            0               0               
14:05:42        1080292387      0104000023638195 002853          700 担保品买入  200             20.8100         已成            0               0               
14:05:42        1120292244      0101000024196110 000426          700 担保品买入  100             6.4300          已成            0               0               
14:05:41        1160291857      14564044        600330          700 担保品买入  100             10.0200         已成            0               0               
14:05:42        1100289676      14564515        603043          700 担保品买入  100             30.6400         已成            0               0               
14:05:42        1000290689      14564637        600246          700 担保品买入  400             8.7600          部分成交        0               0               
14:05:42        1020289865      0103000022757942 300037          700 担保品买入  100             44.3400         已成            0               0               
14:05:42        1160291858      0102000023644387 002250          700 担保品买入  200             18.5800         已成            0               0               
14:05:42        1000290689      14564638        600246          700 担保品买入  100             8.7600          已成            0               0               
14:05:42        1180289573      14564620        603158          700 担保品买入  200             24.2500         已成            0               0               
14:05:42        1040291073      14564745        600993          700 担保品买入  200             18.4300         已成            0               0               
14:05:42        1060290077      14565099        600621          700 担保品买入  100             18.9200         已成            0               0               
14:05:43        1020289859      0102000023646027 000725          700 担保品买入  -4700           4.4400          已撤            0               0               
14:05:43        1060290075      0101000024197748 000625          700 担保品买入  -100            11.5100         已撤            0               0               
14:05:43        1080292388      0103000022759264 300136          700 担保品买入  100             46.3900         已成            0               0               
14:05:43        1120292245      0104000023639887 002080          700 担保品买入  300             14.4100         已成            0               0               
14:05:43        1160291859      14566084        600298          700 担保品买入  100             44.2600         已成            0               0               
14:05:48        1120292247      0103000022766818 002475          700 担保品买入  100             53.7700         已成            0               0               
14:05:48        1140288597      0101000024205943 000625          700 担保品买入  100             11.5200         已成            0               0               
14:05:48        1160291856      0101000024206654 002228          700 担保品买入  200             4.2300          部分成交        0               0               
14:05:53        1160291861      0102000023662411 300475          700 担保品买入  -200            8.4900          已撤            0               0               
14:05:55        1180289578      0102000023666041 300475          700 担保品买入  200             8.5000          已成            0               0               
14:06:28        1160291856      0101000024271352 002228          700 担保品买入  -900            4.2300          部撤            0               0               
14:06:34        1040291089      0101000024280361 002228          700 担保品买入  -900            4.2400          已撤            0               0               
14:06:38        1040291090      14626984        600804          700 担保品买入  100             7.9700          已成            0               0               
14:06:39        1060290093      14627521        600246          700 担保品买入  100             8.7500          已成            0               0               
14:06:40        1020289883      0103000022848080 002034          700 担保品买入  -100            18.0700         已撤            0               0               
14:06:44        1100289692      0101000024297086 000030          700 担保品买入  100             5.9100          已成            0               0               
14:06:46        1120292261      0103000022857560 002034          700 担保品买入  -100            18.0700         已撤            0               0               
14:06:52        1000290708      0103000022866528 002034          700 担保品买入  -100            18.0800         已撤            0               0               
14:06:58        1160291880      0103000022874538 002034          700 担保品买入  -100            18.0800         已撤            0               0               
14:07:01        1160291881      0103000022880015 002034          700 担保品买入  100             18.0900         已成            0               0               
14:56:23        1040291070      0103000027808697 300332          700 担保品买入  1000            4.6700          已成            0               0               
