更新时间        委托时间        委托编号        委托标识        证券代码        交易业务        委托数量        成交数量        撤单数量        委托价格        成交金额                执行状态        执行信息
15:23:23.291    10:56:12.589    214296210       31860           000901          100 证券买入    2800            0               0               13.1700         0.0000                  废单            [资金可用余额]不足，尚需[32957.480]，其中预留金额[0.000]
15:23:23.291    10:56:17.690    226288881       31862           002026          100 证券买入    1500            0               0               8.9000          0.0000                  废单            [资金可用余额]不足，尚需[6514.540]，其中预留金额[0.000]
15:23:23.291    10:56:17.793    202289043       31863           300420          100 证券买入    2100            0               0               7.7600          0.0000                  废单            [资金可用余额]不足，尚需[9461.430]，其中预留金额[0.000]
15:23:23.291    10:56:18.889    218294940       31864           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[2358.210]，其中预留金额[0.000]
15:23:23.291    10:56:19.192    230298930       31865           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[2358.210]，其中预留金额[0.000]
15:23:23.291    10:56:19.590    210291787       31866           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[2358.210]，其中预留金额[0.000]
15:23:23.291    10:56:20.191    218294941       31867           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[2358.210]，其中预留金额[0.000]
15:23:23.291    10:56:20.793    234290932       31868           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[2358.210]，其中预留金额[0.000]
15:23:23.291    10:56:22.891    218294942       31870           300095          100 证券买入    2400            0               0               12.2800         0.0000                  废单            [资金可用余额]不足，尚需[16813.250]，其中预留金额[0.000]
15:23:23.291    10:56:28.791    214296223       31877           600118          100 证券买入    500             0               0               42.2600         0.0000                  废单            [资金可用余额]不足，尚需[17921.690]，其中预留金额[0.000]
15:23:23.291    10:56:33.489    238297610       31879           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[5035.620]，其中预留金额[0.000]
15:23:23.291    10:56:33.588    234290941       31881           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[5035.620]，其中预留金额[0.000]
15:23:23.291    10:56:33.788    222299785       31883           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[5035.620]，其中预留金额[0.000]
15:23:23.291    10:56:33.889    202289051       31886           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[5035.620]，其中预留金额[0.000]
15:23:23.291    10:56:34.190    230298941       31889           000603          100 证券买入    1100            0               0               18.9000         0.0000                  废单            [资金可用余额]不足，尚需[15100.130]，其中预留金额[0.000]
15:23:23.291    10:56:34.290    238297612       31890           000901          100 证券买入    2600            0               0               13.1700         0.0000                  废单            [资金可用余额]不足，尚需[28554.690]，其中预留金额[0.000]
15:23:23.291    10:56:34.691    214296227       31892           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[12890.010]，其中预留金额[0.000]
15:23:23.291    10:56:39.690    210291797       31898           300420          100 证券买入    500             0               0               7.7600          0.0000                  废单            [资金可用余额]不足，尚需[2275.790]，其中预留金额[0.000]
15:23:23.291    10:56:39.790    218294953       31899           000901          100 证券买入    600             0               0               13.1900         0.0000                  废单            [资金可用余额]不足，尚需[3395.000]，其中预留金额[0.000]
15:23:23.291    10:56:39.888    226288897       31900           002026          100 证券买入    6400            0               0               8.9000          0.0000                  废单            [资金可用余额]不足，尚需[45671.540]，其中预留金额[0.000]
15:23:23.291    10:56:39.988    234290944       31901           600118          100 证券买入    300             0               0               42.2300         0.0000                  废单            [资金可用余额]不足，尚需[1372.380]，其中预留金额[0.000]
15:23:23.291    10:56:40.090    202289055       31902           300115          100 证券买入    1000            0               0               24.1200         0.0000                  废单            [资金可用余额]不足，尚需[12825.780]，其中预留金额[0.000]
15:23:23.291    10:56:46.191    202289059       31914           600363          100 证券买入    600             0               0               24.4000         0.0000                  废单            [资金可用余额]不足，尚需[8633.330]，其中预留金额[0.000]
15:23:23.291    10:56:46.502    226288902       31917           300083          100 证券买入    1100            0               0               11.3000         0.0000                  废单            [资金可用余额]不足，尚需[10031.110]，其中预留金额[0.000]
15:23:23.291    10:57:05.289    234290964       31964           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4098.340]，其中预留金额[0.000]
15:23:23.291    10:57:05.394    202289070       31965           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4098.340]，其中预留金额[0.000]
15:23:23.291    10:57:05.591    210291815       31966           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4068.340]，其中预留金额[0.000]
15:23:23.291    10:57:05.688    222299807       31967           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4068.340]，其中预留金额[0.000]
15:23:23.291    10:57:07.190    238297632       31968           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4068.340]，其中预留金额[0.000]
15:23:23.291    10:57:07.390    210291816       31969           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4068.340]，其中预留金额[0.000]
15:23:23.291    10:57:07.588    218294970       31970           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4068.340]，其中预留金额[0.000]
15:23:23.291    10:57:08.591    230298958       31971           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4068.340]，其中预留金额[0.000]
15:23:23.291    10:57:08.687    238297634       31972           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[4068.340]，其中预留金额[0.000]
15:23:23.291    10:57:10.291    238297635       31974           000901          100 证券买入    4600            0               0               13.1600         0.0000                  废单            [资金可用余额]不足，尚需[49592.690]，其中预留金额[0.000]
15:23:23.291    10:57:15.500    230298960       31976           600118          100 证券买入    1500            0               0               42.2800         0.0000                  废单            [资金可用余额]不足，尚需[53256.680]，其中预留金额[0.000]
15:23:23.291    10:57:33.687    206297010       31995           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[10952.560]，其中预留金额[0.000]
15:23:23.291    10:57:35.392    238297644       31996           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[10882.560]，其中预留金额[0.000]
15:23:23.291    10:57:35.587    206297011       31997           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[10882.560]，其中预留金额[0.000]
15:23:23.291    10:57:36.586    206297015       31998           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[10882.560]，其中预留金额[0.000]
15:23:23.291    10:57:37.692    234290975       32010           000901          100 证券买入    2800            0               0               13.1700         0.0000                  废单            [资金可用余额]不足，尚需[24207.000]，其中预留金额[0.000]
15:23:23.291    10:57:50.185    202289091       32040           600151          100 证券买入    5800            0               0               7.4600          0.0000                  废单            [资金可用余额]不足，尚需[26359.730]，其中预留金额[0.000]
15:23:23.291    10:57:50.393    218294995       32042           000603          100 证券买入    400             0               0               18.9100         0.0000                  废单            [资金可用余额]不足，尚需[3166.710]，其中预留金额[0.000]
15:23:23.291    10:57:50.586    234290986       32044           002026          100 证券买入    600             0               0               8.9200          0.0000                  废单            [资金可用余额]不足，尚需[3583.840]，其中预留金额[0.000]
15:23:23.291    10:57:50.686    206297022       32045           600127          100 证券买入    1000            0               0               15.0400         0.0000                  废单            [资金可用余额]不足，尚需[13273.980]，其中预留金额[0.000]
15:23:23.291    10:57:51.186    206297023       32046           600127          100 证券买入    1000            0               0               15.0400         0.0000                  废单            [资金可用余额]不足，尚需[13273.980]，其中预留金额[0.000]
15:23:23.291    10:58:07.788    226288950       32080           000901          100 证券买入    1900            0               0               13.1800         0.0000                  废单            [资金可用余额]不足，尚需[18871.330]，其中预留金额[0.000]
15:23:23.291    10:58:10.886    234290997       32082           600127          100 证券买入    1000            0               0               15.0100         0.0000                  废单            [资金可用余额]不足，尚需[4817.090]，其中预留金额[0.000]
15:23:23.291    10:58:11.085    202289107       32083           600127          100 证券买入    1000            0               0               15.0100         0.0000                  废单            [资金可用余额]不足，尚需[4817.090]，其中预留金额[0.000]
15:23:23.291    10:58:11.285    210291851       32084           600127          100 证券买入    1000            0               0               15.0100         0.0000                  废单            [资金可用余额]不足，尚需[4817.090]，其中预留金额[0.000]
15:23:23.291    10:58:11.588    230298998       32085           600127          100 证券买入    1000            0               0               15.0100         0.0000                  废单            [资金可用余额]不足，尚需[4817.090]，其中预留金额[0.000]
15:23:23.291    10:58:12.986    238297666       32087           002026          100 证券买入    1600            0               0               8.9000          0.0000                  废单            [资金可用余额]不足，尚需[4046.650]，其中预留金额[0.000]
15:23:23.291    10:58:13.086    214296285       32088           000901          100 证券买入    900             0               0               13.1800         0.0000                  废单            [资金可用余额]不足，尚需[1668.190]，其中预留金额[0.000]
15:23:23.291    10:58:13.185    222299843       32089           600127          100 证券买入    1000            0               0               15.0100         0.0000                  废单            [资金可用余额]不足，尚需[4817.090]，其中预留金额[0.000]
15:23:23.291    10:58:18.386    234291000       32093           600118          100 证券买入    1000            0               0               42.3500         0.0000                  废单            [资金可用余额]不足，尚需[30150.530]，其中预留金额[0.000]
15:23:23.307    10:58:56.882    210291880       32160           000828          100 证券买入    30000           0               0               13.1700         0.0000                  废单            [资金可用余额]不足，尚需[277621.070]，其中预留金额[0.000]
15:23:23.307    11:14:12.147    230299904       32667           002151          100 证券买入    18000           0               0               67.9500         0.0000                  废单            [资金可用余额]不足，尚需[290951.300]，其中预留金额[0.000]
