更新时间        委托时间        委托编号        委托标识        证券代码        交易业务        委托数量        成交数量        撤单数量        委托价格        成交金额                执行状态        执行信息
15:08:16.242    10:54:51.203    201650999       544066          300527          100 证券买入    500             0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[4526.170]，其中预留金额[0.000]
15:08:16.242    10:54:56.185    229660791       544067          300527          100 证券买入    200             0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[1475.040]，其中预留金额[0.000]
15:08:16.242    10:55:01.191    213657483       544072          300527          100 证券买入    700             0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[6560.250]，其中预留金额[0.000]
15:08:16.242    10:55:41.215    229660858       544073          300527          100 证券买入    400             0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[3509.130]，其中预留金额[0.000]
15:08:16.242    10:55:46.210    221661275       544077          300527          100 证券买入    500             0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[4526.170]，其中预留金额[0.000]
15:08:16.242    10:55:51.198    225651668       544078          300527          100 证券买入    1300            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[12662.510]，其中预留金额[0.000]
15:08:16.242    10:55:56.193    205657889       544079          300527          100 证券买入    1900            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[18764.760]，其中预留金额[0.000]
15:08:16.242    10:56:01.198    209652462       544081          300527          100 证券买入    1900            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[18764.760]，其中预留金额[0.000]
15:08:16.242    10:56:06.198    225651691       544082          300527          100 证券买入    1800            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[17747.720]，其中预留金额[0.000]
15:08:16.242    10:56:11.196    213657611       544083          300527          100 证券买入    1800            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[17747.720]，其中预留金额[0.000]
15:08:16.242    10:56:16.212    233653690       544084          300527          100 证券买入    1200            0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[11657.500]，其中预留金额[0.000]
15:08:16.242    10:56:21.209    213657645       544085          300527          100 证券买入    1200            0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[11657.500]，其中预留金额[0.000]
15:08:16.242    10:56:26.198    205657945       544086          300527          100 证券买入    1100            0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[10639.460]，其中预留金额[0.000]
15:08:16.242    10:56:31.234    217654321       544087          300527          100 证券买入    1200            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[11669.540]，其中预留金额[0.000]
15:08:16.242    10:56:36.212    201651184       544088          300527          100 证券买入    1200            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[11669.540]，其中预留金额[0.000]
15:08:16.242    10:56:41.206    209652538       544089          300527          100 证券买入    1200            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[11669.540]，其中预留金额[0.000]
15:08:16.242    10:56:46.201    225651768       544097          300527          100 证券买入    1200            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[11669.540]，其中预留金额[0.000]
15:08:16.242    10:56:51.209    229661011       544098          300527          100 证券买入    1300            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[12688.580]，其中预留金额[0.000]
15:08:16.242    10:56:56.210    237659743       544100          300527          100 证券买入    1300            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[12688.580]，其中预留金额[0.000]
15:08:16.242    10:57:01.205    233653760       544103          300527          100 证券买入    1300            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[12688.580]，其中预留金额[0.000]
15:08:16.243    10:57:41.215    233653835       544109          300527          100 证券买入    200             0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[1479.060]，其中预留金额[0.000]
15:08:16.243    10:57:46.202    229661119       544116          300527          100 证券买入    1600            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[15745.730]，其中预留金额[0.000]
15:08:16.243    10:57:51.213    233653873       544117          300527          100 证券买入    1100            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[10650.490]，其中预留金额[0.000]
15:08:16.243    10:57:56.213    209652683       544120          300527          100 证券买入    1400            0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[13693.590]，其中预留金额[0.000]
15:08:16.243    10:58:01.208    213657846       544126          300527          100 证券买入    800             0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[7585.320]，其中预留金额[0.000]
15:08:16.243    10:58:11.204    237659881       544128          300527          100 证券买入    1200            0               0               10.1700         0.0000                  废单            [资金可用余额]不足，尚需[11681.570]，其中预留金额[0.000]
15:08:16.243    10:58:21.240    237659908       544129          300527          100 证券买入    1300            0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[12688.580]，其中预留金额[0.000]
15:08:16.243    10:58:26.263    201651393       544130          300527          100 证券买入    200             0               0               10.1600         0.0000                  废单            [资金可用余额]不足，尚需[1479.060]，其中预留金额[0.000]
15:08:16.243    10:58:31.212    201651401       544131          300527          100 证券买入    300             0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[2495.100]，其中预留金额[0.000]
15:08:16.243    10:58:36.213    221661600       544132          300527          100 证券买入    800             0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[7585.320]，其中预留金额[0.000]
15:08:16.243    10:58:41.225    201651414       544133          300527          100 证券买入    300             0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[2495.100]，其中预留金额[0.000]
15:08:16.243    10:58:46.210    217654571       544139          300527          100 证券买入    1400            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[13679.550]，其中预留金额[0.000]
15:08:16.243    10:58:51.224    201651448       544140          300527          100 证券买入    1400            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[13679.550]，其中预留金额[0.000]
15:08:16.243    10:58:56.208    205658238       544143          300527          100 证券买入    1400            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[13679.550]，其中预留金额[0.000]
15:08:16.243    10:59:01.216    237659975       544151          300527          100 证券买入    1400            0               0               10.1400         0.0000                  废单            [资金可用余额]不足，尚需[13679.550]，其中预留金额[0.000]
15:08:16.243    10:59:56.230    209652917       544162          300527          100 证券买入    1000            0               0               10.1300         0.0000                  废单            [资金可用余额]不足，尚需[9601.350]，其中预留金额[0.000]
15:08:16.243    11:00:01.242    205658363       544168          300527          100 证券买入    200             0               0               10.1500         0.0000                  废单            [资金可用余额]不足，尚需[1477.050]，其中预留金额[0.000]
15:08:16.243    11:06:22.467    201652345       544197          600366          100 证券买入    3500            0               0               6.6700          0.0000                  废单            [资金可用余额]不足，尚需[22856.470]，其中预留金额[0.000]
15:08:16.243    11:06:27.460    209653698       544198          600366          100 证券买入    100             0               0               6.6700          0.0000                  废单            [资金可用余额]不足，尚需[112.970]，其中预留金额[0.000]
15:08:16.243    11:06:32.485    209653702       544199          600366          100 证券买入    500             0               0               6.6700          0.0000                  废单            [资金可用余额]不足，尚需[2786.040]，其中预留金额[0.000]
15:08:16.243    11:06:52.661    213658873       544207          600366          100 证券买入    5100            0               0               6.6700          0.0000                  废单            [资金可用余额]不足，尚需[32572.740]，其中预留金额[0.000]
15:08:16.243    11:06:57.739    217655547       544210          600366          100 证券买入    5100            0               0               6.6700          0.0000                  废单            [资金可用余额]不足，尚需[32572.740]，其中预留金额[0.000]
15:08:16.243    11:07:32.828    213658928       544218          600366          100 证券买入    2900            0               0               6.6700          0.0000                  废单            [资金可用余额]不足，尚需[13518.260]，其中预留金额[0.000]
15:08:16.243    11:07:37.870    209653789       544220          600366          100 证券买入    2900            0               0               6.6500          0.0000                  废单            [资金可用余额]不足，尚需[10203.170]，其中预留金额[0.000]
15:08:16.243    11:07:43.161    229662232       544222          600366          100 证券买入    2900            0               0               6.6500          0.0000                  废单            [资金可用余额]不足，尚需[6946.250]，其中预留金额[0.000]
15:08:16.243    11:07:48.045    209653796       544225          600366          100 证券买入    2900            0               0               6.6700          0.0000                  废单            [资金可用余额]不足，尚需[7004.420]，其中预留金额[0.000]
15:08:16.243    11:07:52.974    217655599       544227          600366          100 证券买入    2900            0               0               6.6600          0.0000                  废单            [资金可用余额]不足，尚需[6975.330]，其中预留金额[0.000]
